,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Robert9.jpg_persistence.pkl,8598.5,8727.0,9084.0,7251.0,9725.5,8482.5,8471.5,13157.5,8955.5,9204.0,8379.5,7733.5,6881.5,7458.0,8642.5,7972.0,7358.5,7024.5,6584.5,6445.5,6940.0,7941.5,6705.0,7900.5,8382.5,7079.0,7966.0,6529.5,8463.5,7500.0,7288.5,10081.5,9901.5,11618.0,11250.0,7455.5,6920.5,9759.0,6176.5,6082.0,21007.5,16198.5,11995.0,16890.5,14504.5,13341.0,12721.0,10900.5,15817.0,10688.5,6064.5,6233.0,7447.0,6223.5,7127.0,7749.0,6331.0,8638.0,7919.5,6151.0,9669.5,6395.0,14379.5,9049.0,5758.5,8835.5,9053.0,9813.5,16242.0,9012.0,9308.0,8755.5,8564.0,8027.5,8351.0,7941.0,8456.5,7769.5,8052.5,0.0,5901.5,7998.0,7719.0,8503.0,7199.0,7174.5,12064.5,6434.0,12143.5,8324.0,11276.0,9776.5,8473.0,7126.0,7092.5,9475.0,8782.5,10770.5,10313.5,8999.0
B_Sid1.jpeg_persistence.pkl,4183.5,4984.0,4931.0,4676.5,5530.5,5123.5,5104.0,11647.5,5847.5,4579.0,6948.0,4986.5,3784.0,4139.5,6086.0,5917.5,6153.5,6092.5,3316.0,4902.5,3853.0,4494.5,3715.5,5456.5,5253.0,5872.5,6701.0,5619.0,6722.5,5353.0,3379.0,7006.5,8012.0,10247.5,8180.5,4843.5,5396.5,7228.0,3858.0,3651.0,20598.0,16032.5,9123.0,15992.5,12808.0,13906.0,13442.0,10101.0,14452.5,7100.0,3451.0,3188.0,5106.0,3305.0,3992.0,4390.5,3085.0,5649.0,5656.0,3467.0,5964.0,2898.5,12833.5,7581.5,4366.0,4683.5,4789.5,5788.5,13606.5,4578.0,5179.5,6117.5,4701.0,4655.0,6032.5,4561.5,5521.0,4953.0,4535.5,5901.5,0.0,7807.0,7236.0,5254.0,4977.0,4548.5,11217.5,4004.0,10478.5,5257.5,7386.5,6554.5,6067.5,5734.0,7074.0,6591.0,5650.0,7478.0,6121.0,5482.0
B_Sid10.jpg_persistence.pkl,7117.5,8332.5,8575.0,6523.0,10570.5,5969.0,6658.5,15413.5,6456.5,8534.5,5773.0,6132.0,6152.5,5837.5,8302.0,5586.5,7250.0,3763.0,6459.5,4872.5,7027.5,8209.5,4989.5,7312.5,6397.0,4225.5,4733.5,3307.5,5743.0,5660.5,8169.5,11876.5,14879.0,13375.0,13286.5,4902.5,8358.5,14118.5,8968.0,6985.5,27123.0,22278.5,14326.0,22622.0,19399.0,18502.5,19660.0,15253.5,21032.0,9930.5,6885.0,8747.0,6092.5,9101.5,6332.5,5714.5,7670.5,5499.0,5218.5,6990.0,8631.5,7996.5,19518.5,13444.0,4729.0,10771.0,9274.5,11978.5,20109.0,9026.0,9291.0,7597.5,7190.5,8707.5,8461.0,6970.5,8853.0,6579.0,8223.0,7998.0,7807.0,0.0,3711.0,6289.5,11216.5,11339.0,12298.0,5729.0,8829.0,7096.5,13456.5,13288.0,8970.0,10387.5,6407.0,12843.5,10278.5,14390.0,12251.5,8069.5
B_Sid2.jpeg_persistence.pkl,6786.0,7698.0,7900.5,6217.5,9920.5,6942.0,6681.0,15232.0,6945.5,8090.5,6119.0,6028.5,6076.5,6021.0,8315.0,5926.5,6210.5,4333.0,6274.0,4649.0,6851.0,7667.5,4968.5,6942.5,6572.0,5084.0,4955.0,4186.0,6255.0,5732.5,8189.0,11498.5,14058.0,13380.0,12852.5,5554.5,7863.5,13565.0,8672.5,6958.5,26946.5,21859.5,14064.5,22280.5,18848.5,18659.5,19342.0,15254.5,20745.0,9308.5,6459.5,8176.5,6120.5,8607.5,5898.0,5707.5,7190.5,6506.0,5652.0,6685.0,9136.5,7496.5,18984.0,12869.0,4701.5,9886.0,8835.5,11201.0,19457.5,8184.0,8781.5,7743.5,6809.5,8357.5,8320.0,6976.0,8788.0,6449.5,7713.0,7719.0,7236.0,3711.0,0.0,6796.0,10598.0,10630.5,13311.0,5422.5,10379.5,7406.5,12731.5,12633.0,8870.0,9834.5,7287.0,12242.0,9699.0,13554.5,11361.0,8849.0
B_Sid3.jpg_persistence.pkl,4569.0,7024.5,7076.0,6186.0,8956.5,5296.0,6475.5,14338.0,7080.0,5877.0,7885.0,6415.0,5405.5,5112.0,8273.5,7063.0,8751.5,6533.5,5174.0,5965.5,6400.0,7176.0,3737.0,7529.5,6672.0,4224.0,7614.5,5327.0,7653.0,6581.5,5184.0,8964.0,12470.0,11144.5,9788.5,3409.5,5661.0,11847.5,7545.0,5540.0,25353.5,20528.5,12003.5,20719.0,17507.5,17453.5,17863.5,13700.0,19194.0,8547.5,5575.5,6297.0,6554.0,7398.5,5299.0,5354.0,5859.5,5714.5,6441.0,5840.5,3885.5,5425.0,17514.5,10684.5,5012.5,8112.0,5849.5,9942.5,16809.0,6739.5,7930.5,8072.5,6189.5,7757.0,7987.5,6412.0,8441.0,6647.0,7219.0,8503.0,5254.0,6289.5,6796.0,0.0,8496.0,8069.0,10766.0,5828.5,6314.5,6954.0,11395.5,10758.0,4665.5,9138.0,8481.5,11004.5,7145.5,11606.0,9467.0,5132.0
B_Sid4.jpg_persistence.pkl,7105.0,7664.5,6794.5,7640.0,7184.0,9010.5,8586.5,9244.0,9695.0,6686.5,10393.5,8285.5,7459.5,7716.5,8896.5,9227.5,8994.5,9443.0,7147.0,8290.5,6986.0,7148.5,7156.5,8398.5,8728.0,8734.5,9877.5,9001.0,9997.5,8345.5,6590.0,5357.5,6551.5,8660.0,6704.0,8549.5,6459.0,5563.5,5754.0,5733.0,19087.0,15771.0,6325.0,14109.5,11210.5,12619.0,12595.0,7715.5,13169.5,8375.0,6612.0,4230.5,8720.5,5416.0,6876.0,8462.0,5599.0,9751.5,9765.0,6477.0,7796.0,4546.5,10990.0,4608.5,7487.0,5076.0,4848.0,6222.0,10328.5,6441.0,7427.5,9293.0,7718.0,7381.5,8912.0,7887.5,8194.5,7915.5,7051.5,7199.0,4977.0,11216.5,10598.0,8496.0,0.0,4276.0,10444.5,7030.5,12277.0,8629.5,7328.5,5307.5,8255.5,7535.5,9272.5,6606.5,5495.0,5849.0,6345.0,7296.5
B_Sid5.jpeg_persistence.pkl,6402.5,7631.0,7051.0,7507.0,7312.5,8682.0,8212.5,10907.5,9120.5,6722.0,10071.5,8088.0,6966.0,7552.5,8975.5,9028.0,8919.0,9359.0,6598.5,8071.5,6839.0,7177.5,7052.5,8383.5,8461.0,9164.5,9844.0,9063.5,9867.5,8437.0,6356.0,6556.0,7173.0,9417.0,7428.0,8237.5,6067.0,5572.5,5955.0,6102.0,18606.5,15413.0,8485.5,13979.5,11117.5,12269.0,11924.5,8803.0,12887.0,9570.5,6218.0,4638.0,8302.0,5214.0,6855.5,7708.0,5548.0,9157.0,8988.0,6088.0,8101.0,4854.5,11106.0,5626.5,7507.0,5973.0,5875.0,6781.5,11185.0,6583.0,7409.0,9012.5,7462.0,7381.0,8795.5,7578.0,8183.0,7956.5,6724.5,7174.5,4548.5,11339.0,10630.5,8069.0,4276.0,0.0,10954.5,7027.0,12558.5,8364.0,7631.0,6520.0,8345.5,7313.0,9601.5,6879.0,6629.5,6474.0,7149.5,8068.0
B_Sid6.jpeg_persistence.pkl,11756.5,14647.0,14080.5,13916.0,15303.5,14262.0,14991.0,8320.0,15686.0,12162.0,15579.0,14683.5,13564.0,13525.5,16376.5,15052.5,14803.0,13660.5,12920.5,13494.0,13801.5,14590.5,11798.0,15253.5,15143.5,10210.0,15215.0,11765.0,15549.0,14443.0,12147.0,8231.5,15760.5,4337.0,7751.5,12102.5,8850.5,14513.5,13188.0,9989.5,24624.5,24713.5,8845.0,21601.0,20136.5,15060.0,19555.5,13230.5,19888.5,14554.5,12754.0,10455.5,14466.0,13557.5,12974.0,13828.5,11830.5,14505.0,14657.0,12991.0,9460.5,10282.0,19746.5,10859.5,11352.0,11913.5,8819.5,14316.5,14418.5,13125.0,15125.5,16036.5,14597.0,15129.0,16260.5,14602.5,15965.5,14321.5,13939.0,12064.5,11217.5,12298.0,13311.0,10766.0,10444.5,10954.5,0.0,12422.5,9014.0,15377.5,15970.5,13920.0,11919.5,15363.0,9893.0,15589.0,9130.0,14834.5,13159.5,9710.0
B_Sid7.jpg_persistence.pkl,5085.0,5286.0,4841.5,3253.5,5729.5,5157.5,4499.0,12029.0,5150.0,5304.5,4693.0,3952.5,3488.0,3740.0,6095.5,4365.5,4541.0,3660.5,3582.5,3096.0,3662.5,4365.5,3748.5,4696.0,4646.0,5287.5,4118.0,4109.0,4981.5,3424.0,5503.0,8717.0,9840.5,11418.0,9597.5,4917.5,6231.5,9036.5,4415.0,3876.5,22106.0,17684.0,10411.0,17470.0,14239.0,15197.0,14902.5,11602.5,16005.0,6690.5,3265.5,4677.5,3705.0,4583.5,3231.0,4372.5,3221.5,5200.0,4387.0,3686.0,7492.0,4563.0,14340.5,9587.5,3814.5,6083.0,6317.0,6955.5,15732.0,4824.5,4963.0,5485.0,4881.0,5092.0,5872.0,4357.0,5890.0,3960.0,3944.0,6434.0,4004.0,5729.0,5422.5,5828.5,7030.5,7027.0,12422.5,0.0,10980.5,5292.5,8519.5,8185.5,7734.0,6089.0,6375.5,7785.0,7293.0,9570.5,7348.5,7038.0
B_Sid8.jpg_persistence.pkl,9467.5,12202.0,12390.5,11542.5,14684.0,10103.0,11531.5,14743.5,12037.0,11047.5,12472.0,11444.0,10511.0,9895.5,13477.5,11648.0,13567.0,10606.5,10318.0,10830.0,11751.5,12699.0,8597.5,12720.5,11579.5,6850.0,12022.5,8615.0,12132.0,11485.5,10154.5,11056.0,17640.0,10212.0,11844.5,8106.0,8764.5,16274.0,12590.5,9117.5,29275.5,25554.5,13279.0,24926.0,22427.5,19983.0,22484.0,15959.0,23265.5,13090.0,10930.5,10299.0,11621.5,12908.5,10346.0,10321.0,11073.5,10285.5,11179.5,11244.5,5894.5,10159.0,22213.0,13827.0,9343.5,13417.5,9483.5,15509.0,19097.0,12090.0,13629.0,13202.5,11188.5,13379.5,13307.0,11761.5,13856.0,11670.5,12768.0,12143.5,10478.5,8829.0,10379.5,6314.5,12277.0,12558.5,9014.0,10980.5,0.0,12041.0,16832.5,15667.5,7944.0,14684.5,9375.5,16570.5,10670.5,16590.0,14758.0,7363.0
B_Sid9.jpg_persistence.pkl,4787.0,2997.0,3871.0,3638.5,4911.5,3456.0,2251.0,15029.5,2109.0,4578.0,4221.5,2253.0,2885.5,3093.0,2082.0,2729.0,5720.0,4339.0,3416.5,4098.5,3267.5,3226.5,4225.5,2589.5,1896.0,6889.5,3785.5,5332.5,3686.5,3131.5,5524.5,11054.5,9614.5,14371.0,11867.0,4887.5,8364.5,9442.5,5360.5,6903.5,21245.5,16097.5,12412.5,16902.0,13313.5,16874.0,13507.5,13277.5,15401.0,5831.5,3602.0,6229.0,2628.0,4804.5,3407.0,2749.0,4979.5,3678.0,2721.5,4110.0,8895.0,6142.5,13722.5,11512.0,5706.0,6509.5,7826.5,6622.5,17150.5,4182.5,3734.5,2552.0,2361.5,2922.0,2310.5,1897.5,2549.5,2833.5,3931.5,8324.0,5257.5,7096.5,7406.5,6954.0,8629.5,8364.0,15377.5,5292.5,12041.0,0.0,9091.0,8812.0,7269.5,5630.0,9779.0,7013.5,9307.5,10365.0,7399.5,8556.0
B_Vin1.jpg_persistence.pkl,8519.5,8351.0,6648.0,8174.5,6914.5,10020.0,8786.5,10613.0,9667.5,7739.5,10840.0,8512.5,8373.0,8642.0,9384.5,9722.0,10140.0,10937.5,8251.5,9683.5,7931.5,7364.5,9187.5,8858.0,8877.0,12136.0,10698.5,10807.0,10451.5,9078.0,8849.5,8813.5,6450.0,14340.5,11913.0,10788.5,10795.0,5092.5,7516.5,8652.0,19560.0,17299.5,9387.0,13207.0,8006.5,14580.5,14679.5,10559.5,13165.5,8444.0,7905.0,8065.0,8978.0,6749.5,7803.5,9127.0,7151.0,10491.0,10065.0,7976.0,11534.5,7854.5,8351.0,8151.5,9494.0,6577.5,8641.0,4841.5,10846.0,6940.5,6503.5,9410.5,8518.0,7523.5,9208.5,8151.5,8641.0,8410.5,6804.5,11276.0,7386.5,13456.5,12731.5,11395.5,7328.5,7631.0,15970.5,8519.5,16832.5,9091.0,0.0,5688.5,11700.0,8625.0,12771.5,6094.0,9941.0,4633.0,6546.0,10797.0
B_Vin10.jpg_persistence.pkl,8609.5,7856.0,6699.5,7899.0,6649.5,9910.0,8940.5,9966.5,9929.0,7311.5,10853.0,8645.0,8235.0,8533.0,9050.5,9853.5,9689.0,10747.0,8066.0,9580.0,7564.5,7077.5,9010.5,8283.0,8990.5,11258.0,10736.5,10682.5,10592.5,8926.0,7839.5,7506.5,4563.0,12141.5,9861.0,10506.0,9586.5,4894.0,6058.0,7702.5,17199.5,14477.5,7289.5,12446.0,9284.5,13126.0,13253.5,7724.5,11976.5,8624.5,7722.5,6036.5,9073.0,5820.5,7809.5,9434.0,6570.5,10695.5,10362.5,7516.0,10358.5,6322.0,9227.0,5836.5,9237.0,5041.5,7008.5,5011.0,11098.0,6703.0,6641.0,9160.5,8277.0,7198.5,9133.0,8137.5,8060.0,8421.5,6865.5,9776.5,6554.5,13288.0,12633.0,10758.0,5307.5,6520.0,13920.0,8185.5,15667.5,8812.0,5688.5,0.0,10291.5,6732.0,11503.5,5016.0,7317.5,5113.0,4939.5,9749.0
B_Vin2.jpg_persistence.pkl,6291.0,7295.0,7814.5,7843.5,9275.5,7086.0,7884.5,15129.5,8531.5,6764.0,9927.0,7701.5,7012.5,6833.0,7997.0,8663.0,9702.5,8650.0,6898.5,7720.0,7135.5,7614.0,5960.0,7953.0,7966.0,6745.5,9294.0,7900.5,9468.5,8009.5,5449.0,9558.5,10884.0,11351.0,10654.0,5509.5,7677.0,11461.5,7683.0,7846.0,24293.5,19134.0,11765.5,19673.5,16432.0,17971.5,16770.0,13247.5,18460.0,9212.5,6655.5,6580.5,8338.0,7334.0,6996.5,7146.5,7250.0,8143.5,8420.5,6561.0,4742.0,6130.0,16198.5,10250.0,6921.5,7601.5,6356.0,9563.5,16199.0,7507.5,8492.0,8579.0,6749.5,7480.0,7840.0,7224.5,7873.0,7899.5,8275.5,8473.0,6067.5,8970.0,8870.0,4665.5,8255.5,8345.5,11919.5,7734.0,7944.0,7269.5,11700.0,10291.5,0.0,8364.0,10626.5,10110.5,7288.0,11273.0,8991.0,6463.0
B_Vin3.jpg_persistence.pkl,6847.5,5350.0,5560.5,5483.0,5242.5,7397.0,5702.5,14247.5,6571.5,6648.5,7311.0,5178.0,5469.0,5992.0,5856.5,6142.0,6884.0,7566.5,5512.5,6468.5,4333.0,4131.0,6600.5,5045.0,5686.5,9598.5,7134.5,7742.5,6924.0,5651.0,6826.5,10433.0,6309.0,13838.0,11945.5,8097.0,9185.5,8127.0,4165.0,7341.5,18119.0,13353.5,11256.5,14314.0,11398.0,13878.5,11871.0,9344.5,13296.0,7705.5,4794.0,6187.0,5662.5,3808.5,5054.0,6071.0,4773.0,7458.5,6723.5,4494.5,10250.0,5976.0,11608.0,9030.5,6485.5,6113.0,8161.5,6007.0,15805.5,5594.5,5117.5,5743.0,5731.5,4480.5,5716.0,5140.0,4821.0,5201.5,4636.0,7126.0,5734.0,10387.5,9834.5,9138.0,7535.5,7313.0,15363.0,6089.0,14684.5,5630.0,8625.0,6732.0,8364.0,0.0,10198.0,4901.0,7933.0,8821.5,6556.0,9439.5
B_Vin4.jpg_persistence.pkl,9306.0,9955.0,9945.5,7645.0,10413.5,9234.5,9049.0,11519.5,9523.0,9999.0,7923.0,8677.0,7652.0,7826.0,10517.5,8500.5,8275.0,7016.0,7781.5,7281.0,7761.0,8869.0,7237.5,9256.5,9132.0,6040.5,8286.0,5573.0,8389.0,8045.5,8588.5,9395.0,13445.5,10308.5,10346.0,8300.5,7341.5,12146.5,7632.5,5412.0,23677.5,20694.0,10457.0,19931.0,17694.0,14509.5,17313.5,12018.0,18145.5,11285.0,7437.0,7087.0,8080.5,8256.5,7784.5,8604.0,6972.5,8443.0,8674.0,7349.0,9011.0,7015.5,17648.0,11098.0,5797.5,9941.5,8951.5,10996.0,17660.5,9720.5,10057.5,9792.5,9585.5,9297.5,10548.0,8829.0,10027.0,8604.5,8830.5,7092.5,7074.0,6407.0,7287.0,8481.5,9272.5,9601.5,9893.0,6375.5,9375.5,9779.0,12771.5,11503.5,10626.5,10198.0,0.0,11799.5,9035.0,12937.5,11345.5,7907.0
B_Vin5.jpg_persistence.pkl,8131.0,6132.0,5305.5,6795.5,3998.0,9088.0,7342.0,12843.5,7970.0,6674.5,9347.0,7150.0,7306.5,7798.0,6569.0,8382.0,8223.0,10038.5,7176.0,8801.5,6334.0,5239.0,8665.0,6434.5,7326.0,11684.5,9489.0,10106.0,9083.5,7753.0,7541.5,9125.0,4387.0,13869.5,11699.0,10197.5,10365.0,4849.0,5293.0,8296.5,16965.0,13645.0,9438.5,11635.5,7639.0,13578.0,11480.0,9257.5,11076.5,7618.5,6671.5,6980.0,7480.0,4612.5,7059.5,8174.5,6158.5,9631.5,8774.0,6509.0,11229.5,6751.5,7987.0,7619.5,8706.0,5131.0,8151.5,3602.5,13005.0,5649.0,4539.5,6928.5,7124.5,5055.0,6869.5,6520.0,5455.0,7086.5,5398.5,9475.0,6591.0,12843.5,12242.0,11004.5,6606.5,6879.0,15589.0,7785.0,16570.5,7013.5,6094.0,5016.0,10110.5,4901.0,11799.5,0.0,8230.5,5799.5,4777.5,10395.5
B_Vin6.jpg_persistence.pkl,6183.0,7954.0,7553.0,8337.0,8342.5,9037.5,8982.5,10737.5,10077.0,6246.5,10692.0,8750.0,7956.5,7874.0,9920.5,9558.0,9998.0,9237.0,7671.5,8371.5,7407.0,7642.0,6699.0,8972.5,9170.5,7852.0,10031.5,8300.5,10244.0,8764.5,6932.0,5044.0,8577.0,7604.5,6129.5,7957.5,5559.5,9197.5,6660.0,5915.5,22102.5,18329.0,7196.0,17266.0,14198.0,14761.5,16153.5,9039.5,16037.5,8366.5,7314.5,5165.5,9225.5,6755.5,6990.5,8235.0,6145.0,9710.0,9836.5,7037.5,6178.5,4289.0,13990.0,6403.5,7107.0,5515.5,3645.0,7668.5,11706.0,6592.0,8456.0,9923.5,7940.0,8409.0,9855.5,8394.0,9102.5,8373.0,7878.5,8782.5,5650.0,10278.5,9699.0,7145.5,5495.0,6629.5,9130.0,7293.0,10670.5,9307.5,9941.0,7317.5,7288.0,7933.0,9035.0,8230.5,0.0,8603.0,6208.5,6581.5
B_Vin7.jpg_persistence.pkl,9424.0,9071.0,7678.0,9408.5,7477.0,11208.0,10360.5,10306.5,11416.5,8336.5,12447.5,10147.0,9567.0,9988.5,10454.5,11285.0,11195.0,12216.0,9335.5,10832.5,8751.5,8408.5,10068.0,9994.0,10523.0,12439.5,12150.0,12011.5,12106.5,10483.0,8725.0,7812.0,4702.5,12972.5,10799.5,11422.5,10614.0,3328.0,7614.5,8992.5,17309.0,15159.5,7827.5,11126.0,6831.0,12472.5,13491.0,7943.0,10953.0,9956.5,9027.0,7498.5,10575.5,6933.0,9301.0,10558.5,7932.0,11907.0,11758.5,8896.0,11301.5,7442.5,6710.5,5665.0,10241.0,6467.5,7864.5,5764.5,8534.0,7865.0,7759.5,10789.5,9305.0,8456.5,10670.0,9514.5,9233.5,9829.5,8189.0,10770.5,7478.0,14390.0,13554.5,11606.0,5849.0,6474.0,14834.5,9570.5,16590.0,10365.0,4633.0,5113.0,11273.0,8821.5,12937.5,5799.5,8603.0,0.0,6628.0,10780.5
B_Vin8.jpeg_persistence.pkl,6363.0,5573.5,4597.5,6553.5,5454.5,8843.5,7307.0,11833.5,8268.0,4595.5,9645.5,7238.0,7030.5,7579.0,7250.0,8494.5,8939.5,9841.0,6972.0,8475.5,6603.0,5659.0,7790.0,6695.5,7497.0,10571.0,9590.0,9674.0,9287.0,7830.0,6948.0,7031.5,5328.5,11347.0,8859.0,9406.0,8461.0,6415.5,6140.0,7560.5,20358.5,16702.5,7987.0,15191.0,10552.5,16348.5,13765.5,10645.5,14466.5,5703.0,6589.0,5804.0,7738.5,5818.0,6450.5,7791.0,5798.0,9343.5,8809.0,6708.5,9460.5,5587.5,10896.5,7351.5,8523.5,2819.5,6016.5,3365.5,11614.5,4205.0,4914.5,7510.5,6188.0,5969.0,7395.0,6748.5,6724.0,7120.5,5487.0,10313.5,6121.0,12251.5,11361.0,9467.0,6345.0,7149.5,13159.5,7348.5,14758.0,7399.5,6546.0,4939.5,8991.0,6556.0,11345.5,4777.5,6208.5,6628.0,0.0,9505.0
B_Vin9.jpg_persistence.pkl,6244.0,8509.5,8084.5,7983.5,8800.0,6416.0,8610.0,12257.5,9146.0,7022.5,10226.0,8491.0,7355.5,6511.0,9806.5,9336.5,9925.0,8691.0,6713.0,8013.5,7369.0,8123.5,5820.5,9125.5,8639.5,5432.5,9846.0,7174.5,10013.0,8616.5,5245.0,7582.0,11646.0,9997.0,9418.0,6093.5,6530.5,10588.0,7259.0,5262.5,24016.0,19910.5,9722.0,19359.0,16419.0,16174.0,17375.5,11525.0,17832.5,9560.0,7017.0,5626.5,8710.0,7331.0,7098.0,7515.0,6482.0,7465.0,8702.5,6776.5,3790.5,4983.0,16275.5,9281.5,6070.0,7923.0,5342.5,9442.0,15453.5,7695.5,8617.5,9805.5,8177.5,8268.0,9590.0,7881.0,9173.0,8265.0,8055.5,8999.0,5482.0,8069.5,8849.0,5132.0,7296.5,8068.0,9710.0,7038.0,7363.0,8556.0,10797.0,9749.0,6463.0,9439.5,7907.0,10395.5,6581.5,10780.5,9505.0,0.0
