,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Goya3.jpg_persistence.pkl,9547.0,5775.0,7578.5,4830.5,11107.5,8775.0,4008.5,13979.0,4662.5,9500.5,5717.5,3424.5,5315.5,6080.0,4209.0,4098.0,5000.0,4053.0,5402.0,4245.0,5146.5,4251.5,6730.0,0.0,3985.5,6974.0,5082.5,5758.0,5611.0,3739.0,11096.0,17787.5,18297.5,14539.5,27404.5,6963.0,11951.5,20082.0,10162.0,8414.0,31394.0,40419.5,19370.0,23186.5,24919.5,13385.0,25456.0,25367.5,15778.0,18474.5,4797.5,7071.5,3434.0,8071.5,4950.5,5390.0,7163.5,8828.5,4057.5,6823.5,11406.0,12504.5,19093.0,14137.5,8222.0,11888.5,13117.0,12458.0,21903.0,7240.0,5499.5,3969.0,4792.5,4091.5,4262.0,3778.0,6270.5,2733.0,5533.0,7570.5,8323.5,7428.0,7913.0,13448.0,11465.0,16294.5,14843.0,8348.0,16820.0,7388.0,18530.0,20107.0,17042.5,13325.0,7323.5,13216.5,15279.5,21000.5,15431.5,11812.0
B_Goya4.jpg_persistence.pkl,7484.5,5754.5,7840.5,3625.5,11845.0,6865.0,1900.0,14669.0,2159.5,8068.0,4948.0,2670.5,3349.5,3990.5,4484.0,2316.5,5974.0,3319.0,4125.5,3942.0,4781.5,5599.5,4749.5,3985.5,0.0,5320.0,4651.0,4494.5,3926.5,3023.0,10172.5,16839.5,19075.5,13736.5,25931.5,4831.0,11453.5,20013.5,10730.5,8088.0,30643.5,41168.5,18198.5,22732.5,25419.0,12361.0,25910.5,24805.0,16138.5,16735.5,4390.0,6793.5,2977.5,8371.0,3601.5,3556.0,6205.5,6344.5,2786.0,6270.5,9424.0,11580.0,20131.0,14331.0,7946.5,11845.5,11922.0,13143.5,20774.0,6798.5,5649.5,3446.0,3253.5,4176.0,3739.0,2584.0,6429.5,2906.0,6208.5,9080.5,6828.0,6991.0,7761.5,11410.0,10280.0,15450.5,14213.5,7797.0,15312.5,6823.0,18001.5,19991.5,16558.5,14831.5,8058.0,14377.5,14557.0,20754.5,15960.5,10453.5
B_Goya5.jpg_persistence.pkl,8186.5,10262.5,11289.5,4825.5,16119.0,6869.5,6181.5,13567.0,5096.5,11165.0,5497.5,5167.5,3645.0,5191.5,8732.5,5399.0,7213.0,5113.5,3815.0,4205.5,7270.5,8166.5,3418.0,6974.0,5320.0,0.0,6396.5,4911.5,5384.5,4637.0,10820.0,13721.0,21678.0,10381.5,21784.0,3034.0,8741.5,22402.5,10765.0,6070.0,32256.5,43713.0,16337.5,24787.0,29344.5,8973.0,25562.0,23150.0,19470.5,16305.5,5120.0,5821.0,4963.0,8436.0,4911.0,4321.0,6373.5,4083.0,4168.5,5811.0,8961.0,9475.5,23719.0,13251.5,5823.5,13559.5,11269.0,16815.5,21802.5,9261.5,9474.5,7279.0,5513.5,7886.5,7316.0,6944.0,10748.0,6737.0,7291.5,8264.5,5711.0,5746.0,5395.5,8458.0,9848.5,13423.5,10249.0,5631.5,10788.0,9923.0,20413.5,20456.5,15883.5,15872.5,7936.5,17425.0,12227.5,22155.5,18101.5,8759.0
B_Goya6.jpg_persistence.pkl,11386.0,8470.5,10697.0,4830.5,14269.0,9898.0,5274.0,12517.0,5096.0,11403.5,4169.0,2664.5,6417.0,7378.0,6677.0,3804.0,4583.5,2159.0,6433.5,4747.5,6992.0,7417.0,7526.5,5082.5,4651.0,6396.5,0.0,3923.5,4336.5,3255.0,13536.0,19402.5,22234.0,14463.5,27146.0,7634.5,11583.5,23221.5,12486.0,10012.0,34414.0,44270.5,21276.5,26228.5,28088.0,14160.0,27560.5,27783.0,18946.0,20179.5,5861.0,8987.0,2904.5,10831.0,5995.0,6632.0,9125.5,9448.0,4329.0,9564.0,13373.5,14573.5,22867.0,16436.5,8684.5,15353.0,15734.0,15936.5,24380.5,10036.0,8423.5,5232.0,6609.5,6880.0,6413.5,5961.0,9294.0,4965.0,8344.5,8662.0,10350.5,4789.0,7821.0,14330.5,13934.0,18203.0,13336.0,7455.5,15071.0,10026.0,21424.5,23639.5,20202.0,15959.0,4992.0,17231.5,17204.0,24132.5,19241.5,14036.0
B_Goya7.jpg_persistence.pkl,10353.5,8733.0,10571.5,4450.5,14611.5,9494.5,4937.0,11586.0,5181.0,11385.0,3815.0,3574.0,4921.0,6793.5,7192.5,4422.0,5413.5,3390.0,4968.0,4019.5,6044.5,7087.0,5076.0,5758.0,4494.5,4911.5,3923.5,0.0,4440.0,3516.5,12853.0,16397.5,21896.5,11141.0,23910.5,6364.0,9123.0,22826.5,10981.0,7458.5,33355.0,43843.5,19189.0,25497.0,28167.0,11054.5,25745.5,25125.0,18898.0,18823.0,4450.0,7400.5,3231.5,8997.5,4119.5,4699.5,6445.5,7586.5,3737.0,7654.5,11790.0,11788.5,22844.5,14384.5,5833.5,14558.5,13943.5,15906.0,23469.0,9536.0,8324.0,6288.5,6370.5,6692.5,5928.5,5793.0,9402.0,5102.0,7445.5,7204.0,8220.5,3909.0,6022.0,11562.5,12004.0,15647.0,11067.5,5957.5,12377.5,9838.0,20730.0,22328.0,18593.5,14745.5,4645.0,16962.0,14657.5,23253.0,18688.5,11967.0
B_Goya8.jpg_persistence.pkl,11008.5,8405.5,10826.0,5082.0,14310.5,9860.5,4425.5,15214.5,4485.0,11378.0,2422.0,3512.5,5258.0,6939.0,6597.0,2367.5,6687.0,3275.5,6126.5,4652.0,6755.0,7630.0,5827.5,5611.0,3926.5,5384.5,4336.5,4440.0,0.0,3164.5,13727.5,17653.5,22424.5,13073.0,25350.0,6966.0,11789.0,23413.0,12382.0,9217.5,34328.5,44487.0,20565.0,26351.5,28124.0,11366.0,27682.0,26530.0,19081.0,19913.0,5876.0,8762.0,3565.5,10337.5,4679.5,5570.5,7217.0,7434.0,4175.0,8672.0,12857.5,12909.0,22959.5,16337.5,8355.0,15483.0,15271.0,15951.0,24523.0,10203.0,8486.5,4363.5,6705.0,7053.5,6378.5,5605.5,9186.5,5044.5,8830.5,9958.5,9485.5,6853.0,8212.0,12426.0,13265.5,17191.0,14076.0,8396.5,14437.5,10013.0,21437.0,23606.5,20017.5,16567.5,7293.5,17453.5,15854.5,24309.0,19451.0,13058.0
B_Goya9.jpg_persistence.pkl,9480.5,7018.5,8973.5,3109.5,12795.0,8584.5,3499.5,13371.5,3693.5,9722.5,3161.5,1946.5,4318.5,5596.0,5208.0,2162.0,4526.5,1832.5,4778.5,3119.0,5174.0,5830.0,5508.5,3739.0,3023.0,4637.0,3255.0,3516.5,3164.5,0.0,11705.0,17267.0,20364.5,12758.0,25296.5,6033.5,10652.5,21368.0,10727.5,8091.5,32376.0,42395.5,19316.5,24275.0,26420.0,11954.5,26077.0,25710.0,17244.0,18446.5,4293.5,7276.5,2394.5,9000.0,3905.0,4816.0,6772.0,7567.5,3225.0,7510.0,11385.0,12414.5,21144.5,14781.5,7174.5,13424.0,13746.5,14242.0,22503.0,8087.5,6622.5,3917.0,4989.5,5056.0,4771.0,4281.0,7762.5,3470.0,6717.0,8111.0,8275.0,5737.0,6960.5,12208.0,11879.5,16246.5,13062.0,6894.0,14252.5,8352.0,19471.0,21728.0,18308.5,14767.0,6105.5,15393.5,15192.0,22254.0,17342.5,12080.0
B_Klimt1.jpg_persistence.pkl,7614.0,11270.5,10636.0,10123.0,15707.5,6489.0,10901.5,16341.5,9867.0,8778.0,14214.5,11252.0,9330.0,8354.0,10858.5,11678.5,11942.5,12131.5,8964.0,11107.5,10260.0,10379.0,10395.0,11096.0,10172.5,10820.0,13536.0,12853.0,13727.5,11705.0,0.0,14047.5,17317.5,14307.0,23936.5,8649.5,13578.0,17691.5,11810.0,9505.5,27809.5,39974.5,14268.5,20474.5,27491.0,13060.0,24833.5,22270.5,16829.0,12575.0,9638.0,7491.5,11611.5,9485.5,10373.5,10211.0,10019.5,11212.5,10938.5,9218.0,6499.5,10236.5,20972.0,12557.0,10657.5,10271.0,7730.0,15253.0,15228.0,8481.0,9747.5,12411.5,7712.0,8683.0,10564.0,10008.5,12023.5,10291.0,9651.0,12339.5,6929.5,13727.5,11982.5,9918.0,7862.5,11708.5,14672.0,11202.5,16660.0,11286.5,18215.0,16430.5,10249.5,16064.5,14554.0,15152.5,12031.5,17861.5,13730.5,10635.0
B_Klimt10.jpeg_persistence.pkl,12683.0,17751.5,14693.5,15617.0,18226.0,17321.0,16841.5,12750.0,16938.5,16445.5,17900.5,17629.5,14495.0,16255.5,18655.0,17702.0,17681.0,18137.0,14142.5,15926.0,14777.0,15528.5,12956.0,17787.5,16839.5,13721.0,19402.5,16397.5,17653.5,17267.0,14047.5,0.0,16286.5,10267.0,16994.5,13364.5,12151.0,15404.0,12328.0,10577.0,23769.5,36126.0,6250.0,17819.0,25519.0,9958.0,18758.5,12688.5,17856.5,9626.0,14439.5,12010.5,17184.5,11712.5,14272.5,14265.0,12062.0,14572.5,16317.5,12661.0,11970.5,7412.0,19979.0,8226.0,12092.0,13347.0,8284.5,17705.0,14631.0,13982.5,15263.5,19162.5,15674.5,15572.0,17109.5,17381.0,17957.0,16813.0,14014.5,15999.0,10913.0,17357.5,14352.5,9582.5,8541.0,5136.0,12333.5,12924.5,14883.5,19273.5,17689.0,11558.0,12014.0,15975.5,18196.5,15388.5,7394.5,15036.5,13458.5,13761.0
B_Klimt2.jpg_persistence.pkl,15274.0,15488.0,12469.0,18751.5,10683.0,21522.5,18695.0,21395.5,19197.5,13935.5,22949.0,20000.5,19121.0,19870.0,17756.5,20278.0,20360.0,20848.5,19275.0,20317.5,16912.5,16319.0,19932.0,18297.5,19075.5,21678.0,22234.0,21896.5,22424.5,20364.5,17317.5,16286.5,0.0,22097.0,32766.5,19891.5,21632.5,8092.5,14328.0,18081.0,18376.5,24540.5,18070.5,10408.5,16057.5,21942.0,19141.0,16103.0,7849.5,18425.5,18260.5,17031.0,20425.0,14654.0,18578.0,19059.0,17248.5,23033.5,20231.5,17140.5,17365.0,16342.5,7682.0,11349.5,18153.5,9807.5,14377.5,10098.5,12297.0,12932.0,14310.5,19938.0,16593.5,15893.5,18129.5,17837.5,15941.0,18168.5,15902.0,19623.0,16797.5,23479.0,22281.5,20365.0,13892.0,15061.5,24101.0,19514.0,27593.0,17070.0,11148.5,11812.5,18370.0,14715.0,23547.0,10654.5,18543.0,8163.5,6858.0,22136.5
B_Klimt3.jpg_persistence.pkl,14899.5,16755.0,16649.0,11605.5,20763.5,16013.5,14281.5,9187.0,14246.5,17808.0,12091.5,13413.0,11227.0,13926.0,15216.0,13820.0,13098.0,13500.5,11449.0,12028.0,12670.5,13740.0,10444.0,14539.5,13736.5,10381.5,14463.5,11141.0,13073.0,12758.0,14307.0,10267.0,22097.0,0.0,15043.0,11398.0,6377.5,22166.5,11678.5,7860.0,31593.5,42885.0,12825.0,25065.0,30515.5,5072.5,22923.5,20141.5,22291.0,15014.0,11118.5,9976.5,12953.5,11295.0,11734.0,11676.5,10399.0,12263.5,12746.5,11797.0,14388.5,7649.0,24913.5,12184.0,9000.5,17538.0,13209.5,20937.0,21605.0,14663.5,14717.0,15667.0,13400.0,13142.0,14380.5,14939.5,16245.0,13840.0,12715.0,11577.0,10043.0,11750.0,9551.0,10536.0,11092.0,10950.0,4879.0,10165.5,7874.5,16854.0,23254.5,19253.0,14607.5,16919.5,11806.0,18303.5,9302.5,21936.0,18926.0,13126.5
B_Klimt4.jpg_persistence.pkl,24598.0,29574.0,29218.5,24121.5,33760.0,25328.5,26658.5,20829.0,25916.0,28834.0,24552.0,26062.0,23595.0,24932.5,28789.5,26221.5,26422.0,26050.0,23012.5,24563.0,25986.0,26757.5,22433.5,27404.5,25931.5,21784.0,27146.0,23910.5,25350.0,25296.5,23936.5,16994.5,32766.5,15043.0,0.0,22174.5,18801.5,29830.0,24799.0,20317.0,32649.0,46510.0,16446.0,31121.5,39817.5,16543.0,27116.5,23354.0,34006.0,16693.5,23929.0,21541.0,25545.0,24430.0,24138.5,23883.0,23282.0,22449.0,24848.5,24064.0,23074.5,19177.0,36241.0,23443.5,22242.0,28725.5,21259.5,33618.0,28668.0,26646.0,27448.0,28363.5,25005.0,26174.0,27389.5,27243.0,29916.0,26526.5,25413.0,25090.0,21672.5,24364.0,22183.0,18651.5,21635.5,18551.5,16420.0,22924.0,16481.0,30008.0,33411.5,26071.0,21819.0,29873.5,25046.0,30520.5,16964.5,30819.5,29630.5,22651.0
B_Klimt5.jpg_persistence.pkl,6424.5,9297.0,10034.5,5259.0,15277.0,5756.5,5643.5,14086.0,4745.0,9674.5,7566.0,5919.5,3315.0,4539.5,8442.0,6110.0,8246.0,6501.5,3253.0,5059.5,7344.0,7814.5,3638.0,6963.0,4831.0,3034.0,7634.5,6364.0,6966.0,6033.5,8649.5,13364.5,19891.5,11398.0,22174.5,0.0,9635.0,20492.5,10498.0,5934.0,30299.5,42069.5,14717.0,22967.0,28448.5,9590.5,24642.0,22059.0,18039.0,14187.5,5309.5,4707.0,5672.0,7623.0,5034.0,3755.0,6311.0,4317.0,4370.5,4881.5,6954.0,8908.0,22510.5,12119.0,6816.0,11788.5,9102.0,15681.0,19573.5,7876.0,8704.0,7265.5,4426.0,7162.0,6873.0,6170.0,10220.0,6367.0,6912.0,8738.0,4024.0,7076.5,6073.5,7683.0,7767.0,12167.5,11020.0,6542.0,11453.5,9343.5,18950.5,18353.5,13779.5,15301.0,9364.5,16196.5,11497.0,20191.0,16253.0,7374.0
B_Klimt6.jpg_persistence.pkl,12647.0,13759.5,14296.0,9013.5,18424.0,14229.5,11465.0,8579.5,12187.5,15118.5,10297.5,11268.0,9432.0,11902.0,13453.5,11995.0,10302.5,11321.5,9007.5,9260.5,11107.0,11339.0,8258.0,11951.5,11453.5,8741.5,11583.5,9123.0,11789.0,10652.5,13578.0,12151.0,21632.5,6377.5,18801.5,9635.0,0.0,22125.5,11215.5,6355.5,31775.5,42920.5,14507.5,24881.0,29861.0,7446.5,23025.0,21081.0,20920.0,16138.5,8597.0,8526.5,10326.5,9692.0,9208.5,8951.5,8249.5,10960.0,10198.0,9812.0,13311.0,7847.5,24113.0,11275.0,7669.0,15680.0,12868.5,18843.5,21478.0,11979.0,12017.0,13697.5,11142.5,10889.5,11898.0,12734.0,14827.5,11465.0,10034.0,8690.0,8608.5,8552.0,6596.5,9875.0,10650.0,11730.0,5840.5,7231.5,8629.5,15560.0,22064.5,19725.0,15439.5,15536.5,9258.0,17503.0,11217.0,21779.5,18088.5,12731.5
B_Klimt7.jpg_persistence.pkl,16119.0,17276.0,14620.5,19757.5,14658.5,22205.0,19752.0,19784.0,20313.0,14407.5,23919.0,20977.0,20024.0,20778.0,19848.5,21351.5,21349.0,21851.0,20105.5,21238.0,18806.5,18449.0,20754.0,20082.0,20013.5,22402.5,23221.5,22826.5,23413.0,21368.0,17691.5,15404.0,8092.5,22166.5,29830.0,20492.5,22125.5,0.0,16640.5,18769.5,13560.0,25132.5,15031.0,6826.5,16701.5,22235.0,17164.0,12960.5,10126.0,14884.0,19418.5,18192.0,21433.5,17176.5,19530.5,19883.5,18343.0,23718.0,21122.5,19175.0,17873.5,17217.5,12163.5,12714.5,19808.5,11967.0,14923.0,14762.0,9183.5,14231.5,16030.5,21879.5,17739.5,17018.5,19413.0,19293.0,17944.0,19281.5,17391.5,22332.5,17615.0,24294.5,22950.0,20533.5,14614.0,14050.0,24355.0,20309.0,28006.5,20582.0,12926.5,11475.0,19774.5,19325.0,24565.5,15002.0,18915.0,8280.5,9618.5,23376.0
