,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Raja6.jpg_persistence.pkl,6838.0,6593.0,7804.5,4917.0,11431.5,6849.0,6657.5,12686.0,7094.0,7445.0,8618.0,5843.5,6481.0,5216.5,6575.0,7606.5,8393.0,6220.0,6793.0,4901.0,4425.5,4923.5,5594.5,5891.5,6027.5,7623.0,5527.0,8363.5,7098.5,5556.5,10427.0,14836.5,12452.0,15079.5,27267.0,11130.0,19239.0,18470.0,8713.5,12460.5,31119.0,42912.5,21044.5,21465.0,19855.5,12367.5,19746.5,23452.0,20578.0,27409.0,4326.5,5494.0,5663.0,7067.0,4759.0,4530.0,0.0,6079.5,4989.0,6413.0,10143.5,8490.0,17015.5,12308.0,8102.5,8792.5,13239.0,7261.5,18995.5,4329.0,6116.0,7619.5,5125.0,6427.5,7820.5,6575.5,7409.5,5522.5,6950.0,10972.5,4267.0,9084.0,13603.0,13173.0,8932.5,11017.0,19573.5,9750.0,19635.5,7769.0,13093.5,15445.0,10236.0,10681.0,6676.5,7748.0,14788.5,20295.5,11113.0,15318.0
R_Raja7.jpg_persistence.pkl,6664.0,4802.5,9156.5,5655.0,12178.5,6852.5,6711.0,16366.0,7244.5,5557.5,9426.5,6726.0,6767.0,5271.0,6150.5,7574.5,9906.0,8243.5,8332.5,6850.5,5303.0,5561.5,7177.5,6453.5,6446.5,10237.0,6066.5,10438.5,8140.0,5732.5,12987.0,18449.0,14465.5,16830.5,29297.0,13535.5,21874.5,20332.0,11403.5,14272.5,32665.5,43933.0,24652.0,22212.5,20019.0,16483.0,22684.5,26610.5,22002.0,27793.5,5128.5,8385.5,5229.5,9695.5,4955.0,6448.0,6079.5,0.0,6162.0,5906.0,13603.5,11898.0,17222.5,15058.0,12373.0,11610.0,16921.0,8691.5,20687.5,6228.5,7055.5,6673.5,6404.5,7051.0,7605.0,6155.5,7567.5,7417.5,8605.0,13020.5,6427.5,11911.0,15774.5,13058.0,10323.0,14517.0,21888.0,12936.5,20046.5,8662.5,16696.5,19610.5,13548.5,12404.5,10517.5,10527.5,15929.0,22419.0,12244.5,16063.0
R_Raja8.jpg_persistence.pkl,7385.5,5583.0,4858.5,2968.0,7942.5,9132.0,7682.5,15017.0,7710.5,6010.5,11521.5,7603.5,6356.5,6220.5,5717.0,7880.0,10779.0,9197.5,9523.5,6709.5,5532.5,5538.0,8947.5,6298.0,7452.5,11034.0,6102.0,11173.5,9231.5,6734.0,8527.0,16097.5,13941.0,15666.0,24771.5,11344.0,18531.5,16259.5,8602.0,10018.0,32455.0,43240.0,22503.5,22102.0,19753.5,14196.0,20010.5,25787.5,20579.0,25556.5,4921.0,6899.0,5978.0,10502.5,6845.5,6142.0,4989.0,6162.0,0.0,4700.5,13917.0,9769.0,15064.0,14940.5,11370.0,10282.5,14968.5,8891.5,21192.5,6251.5,4754.5,6874.0,5134.5,6025.5,8447.0,6429.0,6275.0,5481.0,8440.5,12659.0,5641.5,9176.0,13906.5,10512.5,9523.5,13862.5,20329.5,10794.5,17971.0,7250.5,16902.5,17422.5,11871.5,12852.0,8724.0,9303.0,12779.0,23309.0,12996.0,14992.5
R_Raja9.jpg_persistence.pkl,8451.5,5444.0,5920.5,4790.5,10382.0,9094.0,7549.5,16793.0,7749.5,7609.5,11475.0,7571.5,6514.0,6399.5,5738.5,7942.0,10895.5,9200.0,9616.5,7346.0,5677.0,5511.0,9025.5,6561.0,7451.0,11287.5,6544.0,11227.0,9138.5,6733.0,10455.0,18371.5,16527.0,18378.0,25739.5,13599.5,18636.5,16404.5,9165.0,11846.5,35541.0,44988.5,24908.0,25243.0,22556.5,16252.5,21042.5,28167.0,23467.5,28733.0,5345.0,8284.5,5926.0,10950.5,6649.5,7198.0,6413.0,5906.0,4700.5,0.0,14825.0,10885.0,16960.5,17048.5,12789.0,12125.5,17195.0,10750.0,23831.0,7059.0,5317.0,6449.0,5683.5,6006.0,7621.0,6316.5,7051.0,6005.0,8534.5,12911.5,6912.0,10233.0,14376.5,12002.0,11429.0,16038.5,21154.0,11812.5,19284.0,8027.0,17862.5,19944.0,14628.5,14733.0,10072.0,12117.0,13769.5,25325.5,14951.0,17219.0
R_Ren1.jpg_persistence.pkl,12127.0,13151.0,16516.0,13470.5,20417.0,9911.0,11727.5,13448.0,11159.0,14171.5,9831.0,10152.5,12036.5,10565.0,13339.0,11533.0,8587.0,8753.5,9201.5,10946.5,10711.5,11340.5,7929.0,11083.5,10724.5,6561.5,9695.5,7571.0,9850.5,10521.5,18729.0,17140.0,15317.0,20375.0,36080.5,18068.0,25971.5,27289.0,17365.5,21238.0,34387.5,47810.5,22845.5,25917.5,25100.0,13555.0,22361.5,23984.5,25488.5,35097.5,10666.0,11250.0,10933.5,6692.5,9966.5,9518.5,10143.5,13603.5,13917.0,14825.0,0.0,13619.5,24554.5,11661.0,6360.5,12350.0,14632.5,11563.5,19159.5,10017.5,13770.5,13279.0,12001.0,13160.5,12801.0,12690.5,15383.5,13084.0,10872.5,14037.0,10326.5,17694.5,21590.5,21442.5,14728.0,8569.0,24360.0,16166.0,27694.0,14858.0,7432.5,14067.0,10440.5,11146.5,10902.0,12259.0,23720.0,19314.0,15294.5,21786.5
R_Ren10.jpg_persistence.pkl,12476.0,13176.0,11647.0,9995.5,13718.0,12521.0,13610.5,13581.5,14224.5,13279.5,14130.5,12682.5,13122.0,11945.5,12443.5,14636.0,14126.5,12682.5,12096.5,11039.0,11437.0,10364.5,10704.5,11740.0,12815.0,13160.0,12188.0,13979.0,13785.0,12596.5,10638.5,11374.5,11600.0,12138.0,24747.0,7886.0,13687.5,15434.5,7699.5,10999.5,28178.5,37554.0,16343.5,20447.5,18318.0,9458.5,14128.5,21624.5,18197.5,26409.5,9974.5,7745.0,12087.0,10576.0,11708.0,10619.0,8490.0,11898.0,9769.0,10885.0,13619.5,0.0,15344.0,12542.5,10236.5,8861.5,10553.5,10082.0,18596.0,9846.0,11593.0,13854.0,10947.0,11785.5,13154.5,12998.0,10873.0,10168.0,11438.0,11096.0,8851.0,8171.0,10171.0,12788.5,8373.5,11071.5,13320.5,7862.5,16899.0,10398.0,16495.0,12952.0,9208.0,11128.0,7052.5,7876.5,13013.0,21257.5,11630.5,15276.0
R_Ren2.jpg_persistence.pkl,16294.5,18240.0,15029.0,15661.5,12132.0,19033.5,21652.0,24472.0,21855.0,15449.0,24138.0,21337.0,20397.5,19812.0,19620.0,22172.5,24462.0,22562.0,22614.0,19907.5,19281.5,18000.5,19627.0,19796.0,21170.0,23777.5,19470.5,24622.5,23232.5,20091.0,12131.0,13527.0,15655.5,12867.5,26920.5,14219.5,21306.5,20463.0,17115.5,11299.5,26196.5,30689.5,18991.0,15987.0,11626.0,21083.0,22502.5,25344.0,15878.0,16496.5,17788.5,17783.0,19357.0,21860.5,19546.5,17952.0,17015.5,17222.5,15064.0,16960.5,24554.5,15344.0,0.0,18536.5,21262.0,13340.0,15125.5,14312.0,19195.5,17583.0,17285.5,20827.5,18202.5,19372.5,22616.0,20120.5,19543.0,17129.5,20836.0,23879.0,16505.5,16157.0,17039.0,7712.0,13110.0,21016.0,16824.0,16843.0,7590.0,18403.0,27899.5,18493.0,16420.0,16448.5,17869.0,14006.5,13007.5,25691.5,12502.0,7234.5
R_Ren3.jpg_persistence.pkl,11219.5,16191.5,18215.0,14623.0,20554.0,12342.0,16508.0,12812.5,16662.0,13820.0,13378.5,15394.0,15565.5,15272.0,17537.0,17338.5,15131.0,14461.5,13339.0,14231.5,14209.0,13996.0,10880.0,14648.5,15338.5,13625.0,14450.5,14457.0,15469.0,15043.0,16719.5,12494.0,9103.5,13865.5,35572.0,14877.0,23154.5,27183.5,18555.0,19011.5,26098.5,39345.5,16146.5,17677.0,17144.5,13702.5,22647.5,14971.0,17597.5,29358.5,13583.5,12261.0,15324.5,10395.5,13570.5,13051.0,12308.0,15058.0,14940.5,17048.5,11661.0,12542.5,18536.5,0.0,8639.0,8213.0,7921.0,9624.5,11331.5,12060.0,16420.5,18029.5,15598.5,16830.5,17066.5,16960.5,18565.5,15801.0,14956.0,15383.0,11653.5,17722.5,19260.0,18202.0,10096.5,8295.5,17440.0,16390.0,23008.0,18005.5,13813.5,10482.0,8773.0,6265.0,11021.0,8916.0,21223.5,12535.5,9114.5,15691.0
R_Ren4.jpg_persistence.pkl,10954.5,12055.5,13878.5,11008.5,17529.5,9766.0,11444.5,9842.0,11067.0,12732.5,8759.0,10216.5,10453.0,10274.5,12731.0,11916.0,8553.5,8914.5,8606.0,8810.5,9579.5,9376.0,7658.5,9798.0,10517.5,7428.0,9485.5,7994.0,9783.0,10396.5,15328.5,13760.0,12902.5,17262.5,32649.0,14481.0,21733.0,23956.5,14274.5,17580.5,31862.5,44730.0,20022.5,23596.5,22316.5,9727.0,20165.5,20903.0,22822.0,31892.5,8793.5,7779.5,10560.0,6234.0,9385.0,8744.0,8102.5,12373.0,11370.0,12789.0,6360.5,10236.5,21262.0,8639.0,0.0,9574.5,11345.5,9585.5,17507.5,8468.5,11438.5,13066.0,10300.0,11396.5,12145.0,12098.0,13577.5,10676.0,8864.0,10758.0,8006.5,14629.0,18412.5,18578.0,11857.0,7859.0,21170.5,13085.5,24412.5,13584.0,9230.0,11843.5,7296.5,8845.5,6362.5,9741.0,20281.0,18340.5,12751.0,18549.0
R_Ren5.jpg_persistence.pkl,8649.5,12664.5,11792.5,9762.0,13355.0,10058.0,13744.0,16290.0,14487.0,10474.0,13208.0,12930.0,13479.5,12318.0,14333.5,14876.0,14669.0,12796.5,12088.0,11846.0,11208.5,10776.0,8758.0,11982.0,12817.0,12990.5,12026.0,14339.0,13863.0,12425.5,10947.5,10058.5,7447.5,12239.0,29690.0,10852.0,20351.5,21430.5,14025.0,13448.0,25711.0,36396.5,16122.5,17096.5,14703.0,14337.0,20325.0,18792.5,16131.5,25116.0,10206.5,10233.0,12355.5,10015.5,11087.5,10084.5,8792.5,11610.0,10282.5,12125.5,12350.0,8861.5,13340.0,8213.0,9574.5,0.0,7980.0,5897.5,13657.0,8796.5,11135.5,14840.0,12081.0,13029.5,14523.5,13725.5,14776.0,11875.0,13384.0,16096.5,7840.5,12757.0,14183.0,11342.0,6974.0,10529.5,14291.0,11907.5,17301.0,14341.5,15417.5,11137.5,7539.5,6448.0,9667.0,6092.5,15412.5,16562.0,6764.0,10996.5
R_Ren6.jpg_persistence.pkl,14843.5,18081.5,16402.5,14981.5,17693.0,15739.0,18764.0,14451.0,19069.5,16497.5,17325.0,17731.5,18240.5,17290.0,19034.0,19666.5,17868.0,16960.0,16431.0,15963.5,16192.0,15664.0,14192.5,16806.5,17800.5,16357.5,16776.0,17221.0,18140.5,17553.0,13580.0,7411.5,9564.0,10381.0,31114.0,12235.5,19707.5,23287.0,16461.0,14265.5,23382.5,34795.0,12114.0,16553.0,13862.0,13192.5,18972.0,14464.0,15413.0,24836.0,15217.5,13154.5,17613.0,13129.5,16047.5,15440.5,13239.0,16921.0,14968.5,17195.0,14632.5,10553.5,15125.5,7921.0,11345.5,7980.0,0.0,11012.0,12425.5,14122.0,16375.0,19793.0,16577.0,17308.0,19252.0,18795.5,18721.0,15902.0,16360.0,17410.5,13102.0,15584.5,16567.0,15800.5,10918.0,10613.0,12482.5,14791.0,19189.0,18445.5,17134.5,6626.0,8354.0,8453.0,11157.5,9575.5,17801.5,15425.0,10876.5,13080.0
R_Ren7.jpg_persistence.pkl,6144.0,10655.0,11568.0,8590.0,13727.5,8354.0,11401.0,16920.5,12481.5,7778.0,11603.0,11224.5,11718.0,9898.5,12187.0,13080.0,13044.5,11178.5,10498.0,10494.0,9377.0,9594.5,6881.0,10807.5,11046.5,11147.0,10472.5,12908.5,11888.0,10041.0,12071.5,12781.5,8748.0,13209.0,30783.0,11551.0,21982.5,22189.5,13361.5,14425.0,27305.5,38760.0,18167.0,17477.5,15944.5,15001.5,22216.0,21264.0,17779.0,25551.0,8536.0,10101.5,10340.0,8747.0,9099.5,7924.5,7261.5,8691.5,8891.5,10750.0,11563.5,10082.0,14312.0,9624.5,9585.5,5897.5,11012.0,0.0,14549.0,7316.5,10929.0,12726.5,10679.0,11992.5,13091.5,11689.5,13070.0,10669.0,12490.5,15841.0,6469.0,12344.0,14482.0,11475.5,7732.5,10542.5,17135.0,11677.5,17828.5,12079.0,14408.0,13310.5,8622.0,6399.0,10011.0,5874.5,16298.5,17302.5,7350.5,12019.5
R_Ren8.jpg_persistence.pkl,16528.0,22602.0,24350.5,20801.0,24874.0,18060.0,23163.0,22273.5,23632.5,18403.5,20576.0,22190.5,23137.5,21834.0,24283.5,24110.5,23368.0,21715.5,20624.5,21965.5,20951.0,21035.5,17114.0,22060.5,21936.5,21129.0,21276.5,22612.5,22597.5,21556.5,22093.0,16289.5,9122.5,16078.0,40564.5,20592.5,29583.5,32519.5,24475.0,23592.5,21020.5,36796.0,18218.0,13501.5,13805.0,22034.5,28780.0,13285.5,16453.0,28608.5,20585.0,19934.5,22032.0,17485.0,20129.5,19499.0,18995.5,20687.5,21192.5,23831.0,19159.5,18596.0,19195.5,11331.5,17507.5,13657.0,12425.5,14549.0,0.0,18617.5,23195.5,24866.5,22533.0,24039.0,24081.0,23783.0,24998.5,22482.5,23480.0,24937.5,18252.5,23408.0,24277.0,21334.0,14757.5,15229.5,19960.0,22568.5,24165.5,24348.0,20345.0,14313.5,15837.5,12140.0,19412.0,13745.0,25749.0,9909.5,11606.5,15431.5
R_Ren9.jpeg_persistence.pkl,5225.5,6345.0,9071.5,5678.5,12714.5,5094.0,6585.5,13830.5,6615.5,5948.5,7597.5,5252.0,5913.0,5471.5,7330.5,6958.5,8392.5,5736.5,5712.5,6103.5,4675.5,4736.0,4220.5,4644.5,5199.5,6977.0,4726.5,7855.5,6759.0,5056.5,11763.5,15775.5,13074.0,15689.0,29063.0,11761.5,20679.5,20368.0,11419.5,13868.5,31624.5,43412.0,22200.5,21331.0,19159.5,14245.0,21185.0,24117.5,20847.0,27900.0,3969.0,6595.5,4805.0,7169.0,4072.5,3477.5,4329.0,6228.5,6251.5,7059.0,10017.5,9846.0,17583.0,12060.0,8468.5,8796.5,14122.0,7316.5,18617.5,0.0,6563.5,7489.5,6011.0,7347.0,7513.0,6306.0,9124.0,6904.0,8032.5,12138.0,4254.0,11015.0,15212.5,14117.5,9640.0,11615.5,20509.0,11240.5,20486.5,9240.0,12969.0,16283.5,10829.0,9703.5,8109.5,8300.0,16094.5,19928.0,10667.5,15152.5
R_Robert1.jpg_persistence.pkl,8722.5,5633.0,5044.0,4113.5,8257.5,9002.0,5598.0,14623.0,5880.0,7577.5,9761.5,5573.0,4394.5,5179.5,4881.0,5685.0,8676.0,7206.0,7794.5,5743.0,4825.5,5102.0,9041.0,4562.5,5486.5,9587.5,5585.0,9144.5,6818.5,5733.0,9373.0,17625.5,16125.5,18333.0,25351.0,13629.0,19884.5,17348.0,10096.5,11943.0,35039.0,45529.0,24658.0,24825.5,21758.5,15083.0,21291.0,27375.0,23352.0,27875.0,4782.0,7550.5,4946.0,9927.5,6157.0,6185.0,6116.0,7055.5,4754.5,5317.0,13770.5,11593.0,17285.5,16420.5,11438.5,11135.5,16375.0,10929.0,23195.5,6563.5,0.0,5849.0,3893.0,4007.5,6199.0,5237.5,5946.0,5298.0,7110.0,12792.0,6538.5,11362.0,16517.5,12878.5,12118.5,15573.5,22891.5,12575.5,20534.0,8886.0,16189.0,18670.0,13709.5,14240.0,9136.0,11812.5,14728.5,24880.5,14891.5,16432.0
R_Robert10.jpg_persistence.pkl,9229.0,4661.0,8106.0,6551.5,11256.0,7931.5,3441.5,16081.5,3595.5,8323.0,7842.5,4100.0,4803.0,4453.0,3119.0,3109.5,7633.5,5904.0,6586.5,6504.0,5122.0,5639.5,8426.0,4778.0,3971.5,8370.0,5256.5,7808.0,5194.5,4306.5,13871.0,21379.0,18749.5,20508.5,29009.5,16464.0,22657.5,20406.5,11943.0,15626.0,37401.0,48865.5,27762.0,26806.5,24919.5,17336.5,23311.0,29897.0,25523.5,31220.0,5864.0,8874.0,3844.5,9490.0,5532.0,6356.0,7619.5,6673.5,6874.0,6449.0,13279.0,13854.0,20827.5,18029.5,13066.0,14840.0,19793.0,12726.5,24866.5,7489.5,5849.0,0.0,4971.5,4363.0,4870.5,2915.5,6119.5,6179.5,7403.0,13192.5,8506.0,13533.0,18530.0,16128.5,13902.0,16325.5,25431.0,14864.5,23493.0,8421.0,16470.5,21749.5,16533.5,15973.0,11497.0,13667.0,18078.5,25824.0,16465.5,20409.5
R_Robert2.jpg_persistence.pkl,8244.0,4714.0,7056.0,4955.0,10548.0,7398.0,4689.0,12774.5,4830.0,7568.0,8412.5,4323.0,3547.5,3934.5,3815.5,4922.0,7433.5,5906.0,6309.0,4374.5,3993.5,4047.0,7609.5,3629.0,4570.5,7877.5,4411.5,7777.5,5927.0,4421.0,10293.5,17986.0,15983.5,17472.5,26180.0,13389.5,19571.5,17612.5,9601.0,12340.0,34559.5,45732.5,24471.0,24178.0,22141.0,14622.0,20492.5,26353.5,22884.0,28085.0,4022.0,6065.5,3552.5,7991.5,5117.0,4932.0,5125.0,6404.5,5134.5,5683.5,12001.0,10947.0,18202.5,15598.5,10300.0,12081.0,16577.0,10679.0,22533.0,6011.0,3893.0,4971.5,0.0,3047.0,5549.5,4077.5,4928.5,3709.0,4937.5,10348.0,6251.5,11478.5,16293.0,14131.0,11357.5,14177.0,22540.5,12354.0,21368.5,7072.0,14633.0,18703.0,13920.0,14080.0,8244.0,11338.0,15584.5,23689.5,14051.0,17437.0
R_Robert3.jpg_persistence.pkl,9842.0,5347.0,6956.0,5586.0,10173.0,8925.5,4442.5,13727.0,4860.0,8790.0,8405.0,4719.5,3973.5,4666.0,3862.0,4500.5,7268.5,6309.0,6572.0,5122.0,4617.5,5005.0,8897.5,4180.0,4851.0,8586.5,5453.0,7956.0,5706.5,5311.0,11590.0,18761.5,17414.0,18568.0,26793.0,14482.5,20026.0,18509.0,10644.5,13207.5,35938.0,46892.0,25384.5,26066.0,23830.5,15244.0,21107.5,27438.0,24631.5,29413.0,5262.5,7215.5,4618.5,8819.0,5988.5,6656.0,6427.5,7051.0,6025.5,6006.0,13160.5,11785.5,19372.5,16830.5,11396.5,13029.5,17308.0,11992.5,24039.0,7347.0,4007.5,4363.0,3047.0,0.0,4865.0,4203.5,5054.0,4757.5,5305.0,11038.5,7825.0,12471.5,17242.5,15087.5,12844.5,15365.5,23365.0,13218.5,22664.0,8357.5,15814.0,19462.0,14713.5,15142.0,8843.0,12816.5,16533.0,25314.0,15484.5,18952.0
R_Robert4.jpg_persistence.pkl,10112.0,6169.0,10045.0,7560.5,13131.5,8612.0,4155.0,14912.5,4567.5,9727.5,7620.5,4121.0,4980.5,5044.0,5149.5,3986.5,6752.0,5294.0,5993.0,6569.5,4906.0,6281.0,8004.5,4718.5,3850.0,7919.5,5434.0,7099.0,4774.5,5085.5,14906.0,20736.5,18807.5,20301.5,30198.0,16750.5,21956.5,20614.0,11855.0,16528.0,36965.0,49111.5,27200.5,27362.0,25302.0,16665.0,22903.0,28717.0,26533.0,32250.5,6339.5,8038.5,4537.0,8872.5,5240.5,7014.0,7820.5,7605.0,8447.0,7621.0,12801.0,13154.5,22616.0,17066.5,12145.0,14523.5,19252.0,13091.5,24081.0,7513.0,6199.0,4870.5,5549.5,4865.0,0.0,4764.5,6804.0,7527.0,7098.5,11850.5,8738.0,13803.5,18345.0,18134.0,15048.0,15760.5,25007.0,15234.0,24994.5,10120.0,15558.0,21228.5,15832.5,15402.5,10939.0,13537.0,19669.5,24943.0,16517.0,21125.5
R_Robert5.jpg_persistence.pkl,8106.0,4134.5,7935.5,5985.0,11136.0,6956.5,3216.0,15438.5,3480.0,7365.0,7299.0,3678.5,4153.5,3591.0,3047.0,3436.0,7161.5,5266.5,5700.5,5610.0,4334.0,5068.5,7392.0,3903.0,3147.0,7652.5,4463.5,7503.0,4934.0,3371.0,13125.5,20472.5,17615.0,19718.5,28549.0,15578.0,22284.5,19949.5,11376.5,14992.5,36399.5,47944.5,26612.0,25632.5,23894.0,16804.5,22764.0,28664.0,24539.5,30468.5,4902.5,8348.0,2713.0,8698.0,4677.0,5042.5,6575.5,6155.5,6429.0,6316.5,12690.5,12998.0,20120.5,16960.5,12098.0,13725.5,18795.5,11689.5,23783.0,6306.0,5237.5,2915.5,4077.5,4203.5,4764.5,0.0,5773.0,5268.0,6661.5,12812.5,7461.5,13013.0,17954.5,15684.5,12889.5,15485.0,24625.0,13957.5,22779.5,7406.0,15596.5,20885.5,15688.0,14971.0,10676.5,12763.0,17559.5,24697.0,15138.5,19268.5
R_Robert6.jpg_persistence.pkl,11096.5,6888.0,8212.0,6563.0,10869.5,10966.5,6508.0,15326.5,7229.5,9922.5,11136.0,7219.5,6412.5,6174.0,4647.5,6811.5,9907.5,8923.5,9442.5,6891.0,6650.0,6677.5,10904.5,6572.5,7000.5,11233.5,7337.5,10873.0,8332.5,7180.5,12482.0,19418.5,17917.5,17781.5,25755.0,13102.0,19025.0,16673.0,8592.0,12926.5,34399.5,44854.5,24460.0,25425.5,24110.5,14377.5,19845.0,28337.5,22903.5,28907.5,6848.0,7760.0,6361.0,10837.5,7957.0,8291.0,7409.5,7567.5,6275.0,7051.0,15383.5,10873.0,19543.0,18565.5,13577.5,14776.0,18721.0,13070.0,24998.5,9124.0,5946.0,6119.5,4928.5,5054.0,6804.0,5773.0,0.0,5240.5,7047.5,10890.5,8724.0,10798.5,14876.5,14826.0,12841.5,15901.5,21632.5,12208.5,20889.0,7714.5,17959.0,20488.0,15776.0,16968.5,10305.5,12613.5,16268.0,26730.0,16847.5,20002.0
R_Robert7.jpg_persistence.pkl,8963.0,6153.5,6935.5,5579.0,10527.0,8905.5,6315.0,13623.0,6506.0,8343.0,10020.5,6152.5,5881.5,5082.5,5201.0,6776.0,9159.5,7574.0,8089.0,5570.0,5168.0,5377.5,8787.0,5520.5,6186.5,9403.5,5616.5,9710.5,7713.0,5677.5,9907.0,17011.5,15857.5,16876.5,25192.5,12655.5,18689.5,16573.5,8350.5,11729.0,33628.5,44518.5,23395.0,23674.5,21737.5,14265.0,19562.5,26190.5,22228.0,27451.5,5089.5,6526.0,5154.0,9215.0,6251.5,5810.0,5522.5,7417.5,5481.0,6005.0,13084.0,10168.0,17129.5,15801.0,10676.0,11875.0,15902.0,10669.0,22482.5,6904.0,5298.0,6179.5,3709.0,4757.5,7527.0,5268.0,5240.5,0.0,5971.5,11144.0,6703.5,10823.0,15285.5,13412.0,11047.5,14067.0,21133.5,11736.0,20092.0,7301.0,15842.5,17535.0,13748.0,14301.5,7851.0,10822.5,14289.0,24092.5,14214.5,17073.5
R_Robert8.jpg_persistence.pkl,10995.5,7641.5,10491.5,7932.0,13631.0,9907.5,7030.0,11812.0,6640.0,10685.0,7677.5,5844.5,5620.5,6182.0,6529.0,6750.0,5784.5,5926.0,6839.0,4780.5,6000.0,5821.0,9196.5,5374.5,6215.5,6767.0,5583.5,6674.0,6048.0,6835.0,13305.5,17403.5,17680.5,17423.5,28332.5,14223.0,20011.5,19787.5,11228.0,14660.5,35106.0,46927.5,24935.5,26170.5,24150.0,12882.5,19015.0,25979.5,24706.0,30786.5,6227.5,6307.5,6186.5,8348.0,6743.0,7512.0,6950.0,8605.0,8440.5,8534.5,10872.5,11438.0,20836.0,14956.0,8864.0,13384.0,16360.0,12490.5,23480.0,8032.5,7110.0,7403.0,4937.5,5305.0,7098.5,6661.5,7047.5,5971.5,0.0,8797.0,8289.5,13187.0,17686.5,17041.5,13282.0,13615.0,23200.0,13600.5,23444.0,9450.0,14015.0,17337.0,12346.5,14616.0,7193.5,12329.0,17817.5,24812.0,15788.0,19851.5
