,G_Dey1.jpg_persistence.pkl,G_Dey10.jpeg_persistence.pkl,G_Dey2.jpg_persistence.pkl,G_Dey3.jpeg_persistence.pkl,G_Dey4.jpg_persistence.pkl,G_Dey5.jpg_persistence.pkl,G_Dey6.jpg_persistence.pkl,G_Dey7.jpeg_persistence.pkl,G_Dey8.jpg_persistence.pkl,G_Dey9.jpg_persistence.pkl,G_Gen1.jpg_persistence.pkl,G_Gen10.jpg_persistence.pkl,G_Gen2.jpg_persistence.pkl,G_Gen3.jpg_persistence.pkl,G_Gen4.png_persistence.pkl,G_Gen5.jpeg_persistence.pkl,G_Gen6.jpg_persistence.pkl,G_Gen7.jpg_persistence.pkl,G_Gen8.jpg_persistence.pkl,G_Gen9.jpg_persistence.pkl,G_Goya1.jpg_persistence.pkl,G_Goya10.jpg_persistence.pkl,G_Goya2.jpg_persistence.pkl,G_Goya3.jpg_persistence.pkl,G_Goya4.jpg_persistence.pkl,G_Goya5.jpg_persistence.pkl,G_Goya6.jpg_persistence.pkl,G_Goya7.jpg_persistence.pkl,G_Goya8.jpg_persistence.pkl,G_Goya9.jpg_persistence.pkl,G_Klimt1.jpg_persistence.pkl,G_Klimt10.jpeg_persistence.pkl,G_Klimt2.jpg_persistence.pkl,G_Klimt3.jpg_persistence.pkl,G_Klimt4.jpg_persistence.pkl,G_Klimt5.jpg_persistence.pkl,G_Klimt6.jpg_persistence.pkl,G_Klimt7.jpg_persistence.pkl,G_Klimt8.jpg_persistence.pkl,G_Klimt9.jpg_persistence.pkl,G_Mithila1.jpg_persistence.pkl,G_Mithila10.jpg_persistence.pkl,G_Mithila2.jpg_persistence.pkl,G_Mithila3.jpg_persistence.pkl,G_Mithila4.jpeg_persistence.pkl,G_Mithila5.jpg_persistence.pkl,G_Mithila6.jpg_persistence.pkl,G_Mithila7.jpeg_persistence.pkl,G_Mithila8.jpeg_persistence.pkl,G_Mithila9.jpg_persistence.pkl,G_Raja1.jpg_persistence.pkl,G_Raja10.jpg_persistence.pkl,G_Raja2.jpg_persistence.pkl,G_Raja3.jpg_persistence.pkl,G_Raja4.jpg_persistence.pkl,G_Raja5.jpeg_persistence.pkl,G_Raja6.jpg_persistence.pkl,G_Raja7.jpg_persistence.pkl,G_Raja8.jpg_persistence.pkl,G_Raja9.jpg_persistence.pkl,G_Ren1.jpg_persistence.pkl,G_Ren10.jpg_persistence.pkl,G_Ren2.jpg_persistence.pkl,G_Ren3.jpg_persistence.pkl,G_Ren4.jpg_persistence.pkl,G_Ren5.jpg_persistence.pkl,G_Ren6.jpg_persistence.pkl,G_Ren7.jpg_persistence.pkl,G_Ren8.jpg_persistence.pkl,G_Ren9.jpeg_persistence.pkl,G_Robert1.jpg_persistence.pkl,G_Robert10.jpg_persistence.pkl,G_Robert2.jpg_persistence.pkl,G_Robert3.jpg_persistence.pkl,G_Robert4.jpg_persistence.pkl,G_Robert5.jpg_persistence.pkl,G_Robert6.jpg_persistence.pkl,G_Robert7.jpg_persistence.pkl,G_Robert8.jpg_persistence.pkl,G_Robert9.jpg_persistence.pkl,G_Sid1.jpeg_persistence.pkl,G_Sid10.jpg_persistence.pkl,G_Sid2.jpeg_persistence.pkl,G_Sid3.jpg_persistence.pkl,G_Sid4.jpg_persistence.pkl,G_Sid5.jpeg_persistence.pkl,G_Sid6.jpeg_persistence.pkl,G_Sid7.jpg_persistence.pkl,G_Sid8.jpg_persistence.pkl,G_Sid9.jpg_persistence.pkl,G_Vin1.jpg_persistence.pkl,G_Vin10.jpg_persistence.pkl,G_Vin2.jpg_persistence.pkl,G_Vin3.jpg_persistence.pkl,G_Vin4.jpg_persistence.pkl,G_Vin5.jpg_persistence.pkl,G_Vin6.jpg_persistence.pkl,G_Vin7.jpg_persistence.pkl,G_Vin8.jpeg_persistence.pkl,G_Vin9.jpg_persistence.pkl
G_Robert9.jpg_persistence.pkl,11743.5,11923.5,10640.0,10578.0,14102.5,13536.5,11907.0,10364.0,13066.5,13163.0,11849.0,11544.0,10289.0,10934.5,11357.5,12895.5,11089.5,11283.5,9997.5,8949.5,9540.0,9161.5,10337.5,10334.5,11623.0,11123.5,11186.5,11013.0,12786.5,11712.0,12306.5,11745.0,16505.0,12611.0,30255.5,8419.5,16145.0,18228.5,6920.5,11008.0,29859.0,41567.0,19959.0,20500.0,23001.0,7993.0,13886.5,20714.0,18041.5,20309.0,8384.0,6390.5,10844.5,6358.5,10074.0,9546.0,8081.5,11797.0,9740.0,8318.0,12608.5,7531.5,18397.5,9772.0,7368.0,12316.0,12230.0,12069.5,20608.5,10141.5,10792.5,12831.5,10691.0,10398.5,11455.5,11554.0,10848.0,9840.0,7897.5,0.0,8834.0,7280.0,11573.0,12857.5,10264.0,12713.5,15904.0,9103.5,16613.5,11470.0,14793.0,15295.0,14298.0,10521.0,6976.5,13469.0,16312.0,23155.0,17537.0,17436.0
G_Sid1.jpeg_persistence.pkl,4532.5,6640.5,7573.0,5463.0,12220.0,6354.5,7878.0,14336.0,8440.0,6869.5,9779.0,7799.0,7665.5,6311.5,7747.0,8786.5,10012.5,8222.5,6394.0,7017.5,6304.0,5179.0,5584.0,6869.5,6926.0,7472.0,7703.5,8975.5,8669.0,6927.5,10150.0,13363.5,15284.0,13196.0,30988.0,8546.0,19636.5,19279.5,8432.0,9329.0,28243.5,41354.5,17741.5,16967.5,20203.0,9709.0,14369.5,21337.5,14907.0,17340.5,5842.0,6360.0,5816.0,4976.0,5306.0,4781.5,4545.0,5610.5,4201.5,5791.0,7757.5,7729.0,17902.5,11439.0,5510.0,9965.5,9121.5,9927.0,17874.0,4238.0,6633.0,8185.5,5629.0,7208.0,8556.0,7269.0,8236.0,6257.5,7210.0,8834.0,0.0,8068.5,9713.5,9329.0,6944.5,12329.0,17342.5,8877.5,13719.5,9073.0,9993.5,15199.0,10710.5,11230.0,6449.5,12314.0,15813.0,20415.0,16414.0,14113.5
G_Sid10.jpg_persistence.pkl,10462.0,11752.0,8825.0,9887.5,11182.5,12715.0,11418.0,12729.5,12535.0,12229.5,12593.5,11290.5,10689.0,10312.5,12148.5,12637.0,12675.0,11198.5,9621.5,9427.5,8908.0,9034.5,9479.5,10694.5,11102.5,10649.5,11061.5,11536.5,12213.5,11141.0,11130.5,10557.0,13835.0,11586.0,27800.0,7373.5,14579.5,16041.0,6107.0,9641.0,27416.5,40081.0,18102.0,18035.0,21600.0,8790.0,12603.0,19879.5,15427.0,18245.0,9241.5,8024.0,10208.0,6494.5,9392.0,9035.0,7597.0,11119.0,9190.5,8480.5,10952.5,7484.5,16142.5,9877.5,6479.0,9543.0,10846.0,10278.5,17880.0,9471.5,10094.0,12789.0,10441.5,10287.5,11870.5,11345.5,10510.0,9583.5,8914.0,7280.0,8068.5,0.0,8595.5,11002.0,8951.0,12087.5,14252.0,6724.0,16255.0,11814.0,12617.5,12867.5,12613.5,9090.5,7840.0,10843.0,13402.0,20924.5,15364.5,16316.5
G_Sid2.jpeg_persistence.pkl,10989.5,14526.5,11377.0,13133.5,11750.0,14134.0,16331.5,17109.5,17043.0,13024.0,17696.0,16225.0,16009.5,14716.0,16042.0,17310.5,18237.5,16539.0,14340.0,14634.5,13288.0,12746.0,12761.5,14954.5,15342.0,15404.0,16086.5,16912.0,17066.0,15505.5,10385.5,9946.5,10249.0,9727.5,24694.5,8630.5,15535.0,15876.0,9929.0,7496.0,22276.5,34166.5,12564.0,13411.5,16594.0,10377.5,13039.5,16153.0,11670.0,13770.5,14067.5,12572.0,14149.5,9871.0,13109.0,12617.0,11896.5,13198.5,12186.5,12993.0,9302.0,7608.0,11962.0,6943.5,9282.5,8686.5,6580.5,9681.0,11728.0,11380.0,12950.0,16611.0,13765.0,14602.0,16117.0,14998.0,14527.0,12982.5,13809.5,11573.0,9713.5,8595.5,0.0,7070.5,6347.0,11658.0,9926.0,10771.0,13248.0,15637.0,8919.0,9691.5,8129.5,9632.0,10677.5,10343.5,10860.0,14992.5,14146.0,12351.0
G_Sid3.jpg_persistence.pkl,10317.0,12646.5,10110.0,12626.0,12136.0,11813.0,15773.0,19008.5,16503.5,9811.0,18159.5,15655.0,15461.0,14242.5,15262.5,16543.5,17987.5,16349.0,14444.0,14531.0,12882.5,12082.0,13130.0,14599.0,14938.0,15787.5,15847.0,17194.0,17005.5,14959.0,9438.0,13207.5,11417.0,12692.0,27440.0,11727.5,19753.5,19268.0,12171.0,9256.5,23402.0,34834.5,13893.5,13757.5,15798.0,12727.5,16326.5,18137.5,12146.5,14642.5,13502.5,13269.5,13991.0,10662.5,12930.5,12071.0,11777.0,11076.5,11230.0,13400.0,8254.0,9627.5,13788.5,9926.5,9605.5,7956.0,6678.0,9098.0,12250.5,9807.5,11593.5,15602.5,12489.0,14190.5,16186.0,14212.5,14620.0,12238.5,14350.0,12857.5,9329.0,11002.0,7070.5,0.0,6970.5,13683.5,14328.0,13486.5,12890.0,15257.5,5756.0,13230.5,7633.5,10589.0,11375.0,11340.0,12435.5,14724.0,15972.0,10391.5
G_Sid4.jpg_persistence.pkl,7900.5,11587.5,10885.5,10138.0,14004.0,10379.5,13370.0,15435.5,13994.0,9880.0,15207.5,13238.5,13045.0,11796.5,13051.5,14258.5,15440.5,13763.5,11638.0,12001.0,11003.0,10288.5,10435.5,12086.0,12441.5,12855.5,13268.0,14434.0,14313.0,12441.5,10310.0,10425.0,13161.5,8912.5,27858.5,7904.0,17832.0,18828.5,9341.0,7288.5,23167.0,36008.5,13001.0,12689.0,16318.5,8836.0,12988.0,16783.0,11279.5,13407.0,11091.0,10125.5,11315.5,7829.0,10544.0,9759.5,9224.0,9630.0,9175.0,10779.5,6583.5,6845.0,14651.0,8819.5,7371.5,10607.5,6015.5,11073.5,13529.5,8703.0,11186.5,13512.0,10683.0,11965.0,13616.0,12212.5,12374.5,10239.5,11572.0,10264.0,6944.5,8951.0,6347.0,6970.5,0.0,9989.0,12710.5,10874.5,10629.0,12920.0,7511.5,11156.5,6699.0,9813.0,8133.0,12835.0,13074.0,15905.0,16904.5,11409.5
G_Sid5.jpeg_persistence.pkl,12731.5,17100.5,16961.5,14646.0,20720.5,14725.5,17050.0,13272.0,17716.5,16117.0,15933.0,17157.5,16678.5,15735.5,18082.5,18245.5,17911.5,16777.5,14539.0,15140.5,15566.0,15404.5,12502.5,16740.0,16476.5,13736.0,16766.5,15504.5,16970.0,16420.5,17058.0,7930.0,20584.5,10308.5,34138.0,9738.5,21973.5,25042.5,13618.0,13054.5,26030.0,39530.5,14990.5,16554.0,21770.0,9759.0,17200.0,16746.5,16514.5,17739.5,15111.5,12742.0,15598.0,11118.5,14577.0,14705.5,12932.0,14438.5,14282.5,15236.0,9376.0,9304.0,21917.5,10847.5,10056.0,17696.0,9950.5,18013.5,19133.0,14623.0,17308.0,18940.5,16502.0,16651.5,17865.0,17700.0,16704.5,15591.0,14617.5,12713.5,12329.0,12087.5,11658.0,13683.5,9989.0,0.0,12788.0,11975.0,8150.0,17943.0,13157.5,9932.5,10993.5,14536.5,10481.0,19487.5,20423.5,20670.5,24021.5,18899.5
G_Sid6.jpeg_persistence.pkl,18879.5,22413.5,19293.0,20973.5,19349.0,21739.0,23448.0,18594.0,24423.0,21104.0,23786.5,23387.0,22714.5,22180.5,23548.5,24698.5,24491.5,23198.0,20840.5,21287.5,20680.0,20173.5,19586.0,22215.5,22879.0,21644.0,23005.5,22830.5,24128.0,23038.0,18540.5,9942.5,17081.5,7912.5,24467.5,12224.0,15062.5,18411.0,15656.0,12945.0,18379.5,29402.0,9948.5,14205.0,18521.0,13487.0,13815.0,10238.0,14796.5,12074.5,20628.5,18363.5,21914.0,16084.0,20744.5,20325.0,18883.0,20750.0,19914.0,19700.5,15637.0,12007.5,17704.5,10559.5,15281.0,16746.5,11568.5,17600.0,15783.0,19399.5,21054.0,24382.0,21733.5,22021.5,23277.5,22777.0,21335.0,20430.0,19667.5,15904.0,17342.5,14252.0,9926.0,14328.0,12710.5,12788.0,0.0,15657.5,14897.5,22415.0,15318.0,8161.5,13427.0,14979.5,15733.5,17166.5,17236.0,15143.5,21872.5,18995.0
G_Sid7.jpg_persistence.pkl,11272.0,13025.0,11429.5,11223.5,13476.0,12445.0,12216.0,13950.0,12821.5,14216.5,11748.5,12359.5,12008.5,10714.0,12563.5,13413.5,13446.0,12074.0,9888.5,10361.0,10231.5,10199.5,8799.5,11350.0,11578.0,9730.5,11808.5,11491.5,12268.5,11544.0,14621.0,12162.0,16197.0,13497.5,29484.5,9133.0,16671.5,17371.0,8184.0,12995.0,28634.5,40176.5,20001.5,20136.0,24818.5,8460.5,13114.0,22127.0,17730.0,20959.5,10346.5,9319.0,10730.5,7945.5,10401.5,9989.0,8902.0,11751.0,9958.5,9569.5,11453.0,9482.0,18893.0,12491.0,8379.0,13253.0,12722.5,13174.5,20713.0,11354.5,11724.0,13235.5,11912.5,11380.0,12397.0,12479.5,10827.0,10815.0,10508.5,9103.5,8877.5,6724.0,10771.0,13486.5,10874.5,11975.0,15657.5,0.0,16599.5,11187.0,14136.5,14142.0,14212.5,12341.5,10474.5,12184.0,15672.0,23844.0,18186.0,19888.0
G_Sid8.jpg_persistence.pkl,12862.5,18425.0,18884.0,15882.0,22013.5,14800.5,19559.5,18710.5,19897.5,15890.5,18571.5,19510.5,19230.0,17795.0,20089.0,20614.0,21131.5,19521.0,16880.0,18176.5,17820.0,17352.0,14399.0,18843.5,18408.5,17092.5,19051.0,18804.0,19575.0,18382.0,18035.5,11851.0,21397.0,12833.5,36492.5,13492.0,25696.5,28270.5,17859.0,14594.5,25694.5,39127.5,14006.0,15667.0,20380.0,14368.0,20529.0,17442.0,16097.0,17809.5,17496.5,15644.5,17310.0,13184.0,16276.0,16210.5,15609.0,15126.0,15657.5,17648.0,8040.0,11608.5,22895.5,12893.0,13228.5,18256.0,9191.5,19257.5,18749.5,15641.0,18909.0,20564.5,17778.0,19234.0,20343.5,19484.5,19953.0,17668.5,18083.5,16613.5,13719.5,16255.0,13248.0,12890.0,10629.0,8150.0,14897.5,16599.5,0.0,20741.5,10375.5,11774.5,9032.0,16690.5,12885.5,21664.5,21770.5,19628.0,25650.0,17462.5
G_Sid9.jpg_persistence.pkl,10685.5,8256.0,9747.0,8355.5,12587.0,11009.0,9129.5,15912.5,9646.0,10529.0,12109.0,8813.0,8902.0,8101.5,7097.0,9218.0,11449.5,9884.0,9714.0,8884.5,8681.0,7568.5,10215.5,8208.5,8700.0,11041.5,9456.0,11649.0,10133.5,8260.0,12655.5,19338.0,16755.5,18465.5,31249.0,13833.0,19984.0,15645.0,9052.5,13868.0,33052.5,44302.0,24166.0,22283.5,24304.0,12872.0,16105.0,27148.5,17925.5,23044.0,8188.5,9481.5,8062.5,9659.0,8343.5,8484.5,8014.5,10297.5,8550.0,8333.5,14689.0,12877.0,18864.5,17260.0,11801.5,12486.0,16274.0,12076.0,23429.0,8813.0,8912.0,8471.0,7542.5,7742.0,8880.0,8287.0,7465.5,8452.5,9493.5,11470.0,9073.0,11814.0,15637.0,15257.5,12920.0,17943.0,22415.0,11187.0,20741.5,0.0,16555.5,20999.0,17660.5,15835.0,12031.0,12556.5,16443.0,25652.5,16674.0,18000.5
G_Vin1.jpg_persistence.pkl,9410.0,13744.5,13217.5,12749.5,14923.0,11451.0,16379.5,20273.5,16744.0,10425.0,17339.0,16357.5,16246.0,14751.5,16286.0,17321.0,18764.0,16824.5,14556.0,15237.5,14062.5,13729.5,12454.5,15763.5,15383.0,15466.5,16257.5,17185.5,17081.0,15212.5,11639.0,13583.5,14059.5,11954.0,30723.0,12217.5,22356.0,22793.5,13614.5,10236.5,21885.5,34935.5,11255.0,11659.5,15273.0,13198.0,17472.5,16276.5,10669.0,13209.5,14506.5,14261.0,14308.0,11651.0,13263.5,13148.0,12623.5,11478.0,12230.0,14265.0,6639.0,10667.0,16023.0,11286.0,10531.5,10636.0,5975.5,12844.0,12652.5,11122.0,13865.0,16940.0,13691.5,15514.5,17380.5,15616.5,15913.0,13871.5,15498.0,14793.0,9993.5,12617.5,8919.0,5756.0,7511.5,13157.5,15318.0,14136.5,10375.5,16555.5,0.0,13843.0,5034.5,13924.5,12479.0,14972.0,15530.5,14339.0,19319.0,10344.0
G_Vin10.jpg_persistence.pkl,16231.5,20358.0,16863.0,18060.5,18689.0,19108.5,20965.0,17624.0,21661.0,19399.0,21030.0,20933.0,20682.5,19362.0,21274.0,22024.5,22508.5,20927.5,18742.5,19094.0,18035.0,17880.5,16361.5,19878.0,20131.5,18903.0,20612.0,20453.0,21155.0,20126.0,17169.5,7355.5,17472.5,8797.5,27240.0,11175.5,16772.0,19758.5,14423.5,11953.5,22303.5,34758.0,12370.0,14955.0,18761.5,13429.0,15421.5,14853.0,16002.0,15526.0,18880.0,16703.5,18935.5,13995.0,17881.5,17695.5,16465.5,18658.5,17573.0,17659.0,12350.5,11104.0,17732.5,10641.0,13530.0,15284.0,10137.5,15517.0,16368.0,17344.0,18373.5,21687.5,19153.5,19532.0,20900.0,20112.0,19574.5,18288.0,17944.5,15295.0,15199.0,12867.5,9691.5,13230.5,11156.5,9932.5,8161.5,14142.0,11774.5,20999.0,13843.0,0.0,11957.0,12065.0,14328.5,16850.5,16001.0,16742.5,20063.0,18399.0
G_Vin2.jpg_persistence.pkl,10375.0,14703.0,15213.5,13250.0,16752.5,12713.0,16676.5,18246.5,17185.0,11358.0,17330.0,16496.0,16370.5,15034.0,17165.5,17619.0,18555.5,16772.0,14351.0,15361.0,14710.0,14344.0,12277.5,16041.5,15539.5,15217.0,16297.5,16990.5,17133.0,15656.0,12213.0,11582.5,14571.0,10003.5,30067.5,9896.5,21349.5,22913.0,13597.0,8913.5,20771.0,34115.0,9664.5,9978.5,14100.5,11897.5,16510.5,13838.5,9860.0,11239.5,14699.0,13137.0,14490.5,10999.0,13462.5,13319.5,12774.5,11886.5,12742.0,14807.5,7163.0,8853.0,15755.5,9405.0,10505.5,12432.5,4689.5,14600.0,11788.0,12253.0,15563.0,17838.0,14662.0,16266.5,17727.5,16535.0,16804.0,14472.5,15091.5,14298.0,10710.5,12613.5,8129.5,7633.5,6699.0,10993.5,13427.0,14212.5,9032.0,17660.5,5034.5,11957.0,0.0,13452.5,10613.5,15972.0,15888.0,13584.5,20108.0,10480.0
G_Vin3.jpg_persistence.pkl,12947.5,14579.0,10921.5,13057.0,13475.5,15778.5,15568.0,15596.5,16685.0,14520.0,17081.5,15198.0,14472.5,14343.5,15726.5,16445.0,16656.0,15414.5,13858.5,13550.0,12610.0,12160.0,13473.0,13877.5,14849.0,15353.5,15077.5,16072.5,16587.0,15164.5,12084.0,11946.5,13587.0,13625.5,24544.5,10557.0,14954.0,16929.0,10988.0,10559.0,29317.5,40225.0,19101.0,20070.5,21066.5,11685.5,16292.0,21867.0,17745.0,19698.0,12777.5,11343.0,14153.5,9949.0,13024.5,12160.5,11523.5,14078.5,12318.0,12559.5,12762.5,9034.5,14762.5,10237.5,9641.5,10569.0,11270.0,9316.5,17045.0,11605.0,12050.5,16132.5,13218.0,14156.0,15554.0,14275.0,14893.0,12201.0,12886.5,10521.0,11230.0,9090.5,9632.0,10589.0,9813.0,14536.5,14979.5,12341.5,16690.5,15835.0,13924.5,12065.0,13452.5,0.0,9189.0,11413.5,10329.5,20672.0,14443.5,15689.0
G_Vin4.jpg_persistence.pkl,7451.0,9296.0,10823.5,7387.0,14774.5,10079.0,9401.0,10514.5,10361.5,9453.0,9715.0,9055.0,8009.5,8633.5,10687.0,10422.0,9416.0,8528.0,7254.0,7459.5,8515.0,8056.5,6910.5,8803.5,8970.5,7990.0,8588.5,8431.5,10047.5,9195.0,10779.5,10148.5,16824.5,11255.0,30995.0,6377.5,18498.5,21055.0,9318.0,8906.5,28477.0,41812.5,17355.5,17694.5,20304.5,7465.5,15499.0,18474.5,16066.0,17263.5,6817.5,4945.5,8286.5,4686.0,7216.0,6980.5,6029.5,8457.5,7167.5,8274.0,9130.5,6155.0,18251.5,8729.5,4886.5,11977.5,9305.0,12112.0,18510.5,7051.0,10001.0,11284.0,8531.0,9689.0,10677.0,9922.5,11267.0,8333.0,7110.0,6976.5,6449.5,7840.0,10677.5,11375.0,8133.0,10481.0,15733.5,10474.5,12885.5,12031.0,12479.0,14328.5,10613.5,9189.0,0.0,14595.5,16179.5,20700.0,18607.0,14775.0
G_Vin5.jpg_persistence.pkl,14224.0,10997.0,7570.5,12762.5,6401.0,17057.5,15128.0,20143.5,16288.0,11761.0,18823.0,15250.0,15244.5,14553.5,12843.5,15302.0,17868.0,16494.5,16349.0,14470.0,12213.0,12016.5,16154.0,13783.0,14793.0,17878.5,16149.0,18262.5,16702.5,14810.0,8822.5,17501.5,7708.0,18012.5,22248.5,14710.0,15328.5,10792.0,10698.5,11511.5,28638.5,37930.0,20651.0,19899.5,19737.0,15373.0,16431.0,24289.0,15071.0,20079.0,13739.5,14827.5,14497.5,13362.0,13198.0,13487.0,12579.0,14644.5,13382.5,13034.5,16038.0,12969.0,9883.0,13699.0,13832.5,7448.0,14455.5,6391.5,16094.0,11198.0,9487.0,13616.0,11313.0,12475.5,14835.5,12124.5,11822.5,10691.5,13621.5,13469.0,12314.0,10843.0,10343.5,11340.0,12835.0,19487.5,17166.5,12184.0,21664.5,12556.5,14972.0,16850.5,15972.0,11413.5,14595.5,0.0,7837.0,19768.0,9694.0,14256.5
G_Vin6.jpg_persistence.pkl,17106.5,15974.5,11728.5,16340.0,10601.5,20562.5,19406.5,21653.0,20509.0,15719.0,22877.0,19261.0,19132.5,18573.5,17740.5,19603.5,21707.0,20389.5,20210.0,18378.5,16241.5,15716.5,19602.5,17722.0,19000.5,21478.5,20181.0,22214.5,20817.5,18900.5,10767.5,17625.5,8159.0,17802.0,18046.5,15852.5,13056.0,11498.5,13557.0,11452.0,28580.0,37220.0,20295.0,19672.0,19168.5,16860.5,17430.5,23903.5,15848.5,19674.5,17716.5,17399.5,18502.5,15897.5,17078.0,16869.5,16239.5,18288.5,16890.5,17165.5,17407.5,14272.5,8861.5,13836.5,16215.5,9080.0,14394.5,8176.5,14658.0,14413.5,13718.0,18408.0,15366.5,16550.0,19078.0,16507.0,16695.5,14854.5,17142.0,16312.0,15813.0,13402.0,10860.0,12435.5,13074.0,20423.5,17236.0,15672.0,21770.5,16443.0,15530.5,16001.0,15888.0,10329.5,16179.5,7837.0,0.0,19302.5,11314.0,14199.0
G_Vin7.jpg_persistence.pkl,21279.0,22864.0,21559.0,23103.5,20583.5,23472.5,26280.5,25914.0,27127.5,20000.5,29115.5,26118.5,25910.5,24966.0,25656.5,26902.5,28499.0,26886.0,25482.5,25006.5,23666.5,22854.0,24340.0,25208.0,25478.5,26741.0,26435.0,28078.0,27581.5,25588.5,16922.0,18471.0,15741.5,15249.0,27019.5,18307.5,23927.0,24896.0,21367.0,14105.0,14797.5,24517.5,9683.5,7141.0,6151.0,22093.5,21388.0,12975.0,10177.5,8437.0,24153.5,23280.0,24812.0,21639.5,23526.0,22682.5,22593.5,21911.5,22292.0,24602.5,19318.5,18222.0,14759.0,15985.5,21015.0,17153.0,14642.5,19844.0,8825.5,20089.0,22588.5,26361.0,22758.0,24675.5,27146.5,24819.5,24890.0,22633.0,24799.0,23155.0,20415.0,20924.5,14992.5,14724.0,15905.0,20670.5,15143.5,23844.0,19628.0,25652.5,14339.0,16742.5,13584.5,20672.0,20700.0,19768.0,19302.5,0.0,22639.5,11020.5
G_Vin8.jpeg_persistence.pkl,18761.0,15212.5,10985.5,16718.5,8355.5,21103.5,17654.5,23057.5,18666.5,16923.5,21235.0,17657.5,17796.0,17222.0,15432.0,17727.0,20352.5,19136.5,19692.5,17175.5,14664.0,14270.5,19857.0,16237.0,17659.0,21115.0,18921.5,20981.0,19088.5,17445.5,11595.0,21058.5,9336.5,21882.5,20821.5,18571.5,19992.0,14822.0,14426.0,14806.5,32377.0,41551.5,24392.5,23521.0,21649.0,20785.0,20850.0,27663.5,19174.5,23381.5,16869.0,17814.5,17253.5,16496.5,16584.5,16851.0,16134.5,19000.5,16882.5,15645.0,20225.5,16920.0,10296.5,16858.5,17878.0,10779.5,18086.5,8394.5,16287.0,15341.0,12018.5,16179.0,13989.0,14916.0,17311.5,14446.5,15386.5,14324.0,16101.0,17537.0,16414.0,15364.5,14146.0,15972.0,16904.5,24021.5,21872.5,18186.0,25650.0,16674.0,19319.0,20063.0,20108.0,14443.5,18607.0,9694.0,11314.0,22639.5,0.0,16478.5
G_Vin9.jpg_persistence.pkl,14725.0,14249.5,13420.0,15017.5,14206.0,17850.0,18235.5,22607.5,19247.0,12342.5,21685.5,18170.0,18046.5,17380.5,17288.0,18534.0,20735.5,19180.5,18623.0,17404.5,15809.5,15170.5,17791.5,17198.5,17706.0,19952.5,18824.5,20865.0,19678.5,17705.5,8962.5,17732.5,10507.0,16758.0,27877.5,15147.0,22855.0,22222.5,16175.0,10154.5,23625.0,33743.5,15299.5,12838.5,9188.5,18027.5,20229.0,19342.0,9276.0,12862.5,16607.5,16625.5,17281.0,15164.5,15766.5,15569.5,15389.5,15485.5,15379.0,16972.5,14411.0,13830.5,10913.0,13237.5,14948.5,10101.5,10162.5,12364.5,9604.5,12527.5,14166.0,17879.0,14448.5,16723.5,19065.0,16318.5,17656.5,14585.0,17449.5,17436.0,14113.5,16316.5,12351.0,10391.5,11409.5,18899.5,18995.0,19888.0,17462.5,18000.5,10344.0,18399.0,10480.0,15689.0,14775.0,14256.5,14199.0,11020.5,16478.5,0.0
