,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Mithila4.jpeg_persistence.pkl,49.0,46.0,43.99999999999999,35.0,45.99999999999999,44.0,54.0,77.99999999999999,54.99999999999999,43.99999999999999,46.0,47.5,54.0,42.0,52.0,53.0,70.0,88.0,47.0,37.0,36.0,39.0,40.99999999999999,49.0,52.0,56.99999999999999,37.99999999999999,47.5,51.99999999999999,40.0,30.0,66.99999999999999,24.999999999999996,68.0,34.99999999999999,53.0,74.99999999999999,32.0,36.0,29.999999999999996,64.0,38.0,42.99999999999999,36.0,0.0,81.0,71.0,57.0,40.99999999999999,35.99999999999999,38.0,56.0,40.0,51.0,47.49999999999999,42.0,42.0,45.0,34.0,31.999999999999996,62.99999999999999,27.0,24.0,44.0,42.0,30.0,40.0,39.5,35.0,49.5,40.0,50.0,42.0,38.0,51.0,48.49999999999999,48.0,40.0,64.99999999999999,38.0,31.0,29.0,30.999999999999996,25.999999999999996,37.0,62.0,38.99999999999999,39.0,20.0,49.0,46.0,53.0,27.999999999999996,35.99999999999999,51.99999999999999,29.999999999999996,29.0,33.99999999999999,40.0,33.0
R_Mithila5.jpg_persistence.pkl,84.0,99.0,114.0,82.99999999999999,118.49999999999999,88.0,79.0,36.0,97.0,93.0,75.5,70.99999999999999,70.0,57.0,117.0,79.5,65.0,70.0,66.99999999999999,63.0,65.99999999999999,87.0,73.99999999999999,77.0,86.0,45.99999999999999,70.0,65.0,64.0,78.99999999999999,94.0,38.99999999999999,70.99999999999999,58.0,102.0,66.99999999999999,54.0,82.0,75.0,87.0,47.99999999999999,77.0,48.99999999999999,64.99999999999999,81.0,0.0,49.5,42.99999999999999,64.0,88.0,89.0,44.0,87.0,67.0,67.99999999999999,89.0,57.0,102.0,92.0,92.99999999999999,49.99999999999999,70.0,97.0,59.0,63.0,75.0,50.0,75.0,62.0,93.99999999999999,111.0,97.0,105.99999999999999,93.99999999999999,87.0,104.99999999999999,103.99999999999999,87.0,81.99999999999999,66.0,79.0,82.99999999999999,71.0,84.99999999999999,67.0,54.0,67.0,73.0,84.0,103.0,52.99999999999999,46.0,81.0,91.0,53.99999999999999,72.99999999999999,97.99999999999999,60.0,73.99999999999999,63.0
R_Mithila6.jpg_persistence.pkl,79.99999999999999,96.99999999999999,95.0,89.0,101.99999999999999,65.99999999999999,95.0,57.5,100.5,74.0,86.0,81.0,86.0,66.99999999999999,102.0,89.5,74.0,77.0,74.0,72.0,80.0,83.0,67.0,87.0,92.0,49.99999999999999,67.0,74.0,66.0,75.0,81.0,48.0,64.0,64.0,93.99999999999999,58.0,56.99999999999999,85.0,82.0,84.99999999999999,44.5,59.0,49.0,65.99999999999999,71.0,49.5,0.0,58.0,48.99999999999999,93.0,80.0,53.0,90.99999999999999,79.0,71.99999999999999,80.0,68.0,94.99999999999999,82.99999999999999,80.0,54.0,68.0,73.99999999999999,55.0,73.99999999999999,63.0,47.0,80.0,49.99999999999999,83.0,95.0,103.0,104.99999999999999,96.0,97.99999999999999,100.0,101.0,95.0,96.0,78.0,77.0,86.0,81.0,86.99999999999999,55.0,52.0,67.0,75.0,79.0,97.0,64.0,53.0,73.0,79.0,67.99999999999999,73.0,89.0,54.0,81.0,69.99999999999999
R_Mithila7.jpeg_persistence.pkl,55.99999999999999,75.0,81.0,62.0,84.49999999999999,62.99999999999999,49.0,48.99999999999999,71.0,67.0,43.0,48.0,47.0,40.0,84.0,56.99999999999999,45.0,44.0,44.99999999999999,40.0,46.0,60.99999999999999,49.0,69.99999999999999,57.99999999999999,37.0,48.0,44.99999999999999,34.99999999999999,50.0,75.0,37.99999999999999,47.0,51.0,77.99999999999999,41.0,48.0,60.99999999999999,52.0,57.99999999999999,52.0,60.0,35.99999999999999,54.0,57.0,42.99999999999999,58.0,0.0,54.0,65.0,50.0,40.0,67.0,34.0,52.0,58.0,36.99999999999999,76.0,77.0,67.0,31.999999999999996,49.0,70.99999999999999,32.0,35.0,49.0,31.0,48.99999999999999,36.0,59.99999999999999,84.49999999999999,71.0,76.99999999999999,70.0,75.0,80.0,75.0,62.0,53.0,36.0,60.0,59.0,56.0,61.99999999999999,52.0,37.0,60.0,49.0,63.0,65.0,29.999999999999996,27.0,55.0,60.0,28.999999999999996,55.0,66.0,44.0,52.0,53.0
R_Mithila8.jpeg_persistence.pkl,46.0,59.99999999999999,70.0,50.0,69.99999999999999,49.0,57.0,65.0,66.5,52.0,52.0,48.0,42.0,37.0,70.99999999999999,65.0,45.0,56.0,46.0,41.0,44.0,48.0,38.0,49.99999999999999,59.0,50.0,38.0,45.99999999999999,44.0,42.0,54.99999999999999,52.0,37.0,41.0,70.0,54.0,59.0,52.0,36.0,43.0,30.999999999999996,49.0,33.0,35.0,40.99999999999999,64.0,48.99999999999999,54.0,0.0,52.0,41.0,43.0,54.0,44.0,42.0,42.99999999999999,36.0,64.0,53.0,46.99999999999999,45.99999999999999,37.0,58.0,36.49999999999999,48.99999999999999,41.0,41.0,44.0,35.0,48.0,65.0,62.0,63.99999999999999,64.0,65.49999999999999,66.99999999999999,68.99999999999999,60.0,54.99999999999999,42.0,49.0,45.99999999999999,41.0,55.0,37.0,36.99999999999999,43.99999999999999,40.0,45.99999999999999,59.0,42.99999999999999,41.0,38.0,40.0,39.0,32.0,52.0,30.0,38.0,31.999999999999996
R_Mithila9.jpg_persistence.pkl,24.0,25.999999999999996,30.0,39.0,36.5,37.0,50.99999999999999,89.0,38.5,22.0,49.0,32.0,61.0,48.0,38.0,55.99999999999999,67.99999999999999,98.99999999999999,47.0,44.99999999999999,45.0,25.0,38.0,61.99999999999999,48.49999999999999,65.99999999999999,40.0,52.5,52.0,34.0,28.0,80.99999999999999,38.0,57.0,30.0,54.0,82.0,33.0,32.0,32.99999999999999,71.99999999999999,50.99999999999999,55.0,46.0,35.99999999999999,88.0,93.0,65.0,52.0,0.0,48.0,68.0,45.0,59.0,38.0,27.0,52.0,39.0,29.0,32.0,70.0,34.0,33.0,57.0,49.0,40.0,51.0,32.99999999999999,48.99999999999999,25.0,27.999999999999996,30.999999999999996,30.999999999999996,29.0,41.0,34.0,33.0,27.0,83.0,45.99999999999999,34.0,32.0,37.0,33.0,47.0,68.99999999999999,36.99999999999999,32.99999999999999,36.0,28.0,54.49999999999999,64.0,34.0,37.0,67.0,40.0,32.0,45.0,26.0,37.0
R_Raja1.jpg_persistence.pkl,49.0,52.99999999999999,57.0,33.99999999999999,56.99999999999999,32.0,56.99999999999999,78.99999999999999,66.49999999999999,47.0,40.0,49.99999999999999,67.0,49.0,59.0,66.49999999999999,73.99999999999999,78.0,42.0,53.0,28.0,37.99999999999999,31.0,40.0,64.0,58.0,28.999999999999996,44.99999999999999,49.0,35.99999999999999,48.0,65.0,30.999999999999996,63.0,57.0,39.0,93.99999999999999,46.99999999999999,30.999999999999996,32.0,59.0,46.0,41.99999999999999,34.0,38.0,89.0,80.0,50.0,41.0,48.0,0.0,75.0,35.0,46.0,43.0,36.99999999999999,58.0,50.0,53.0,37.99999999999999,57.99999999999999,36.0,54.0,42.99999999999999,46.0,41.0,45.99999999999999,35.99999999999999,44.0,49.99999999999999,48.99999999999999,52.0,54.0,56.0,56.99999999999999,52.0,57.0,51.0,73.0,36.0,42.0,43.0,28.0,55.0,43.0,59.0,41.0,35.0,38.99999999999999,57.0,60.0,55.0,22.0,24.0,40.0,31.0,37.99999999999999,39.0,33.0,37.0
R_Raja10.jpg_persistence.pkl,74.99999999999999,81.99999999999999,93.0,60.99999999999999,101.99999999999999,63.0,65.99999999999999,61.0,80.0,68.0,46.0,57.99999999999999,43.0,34.0,95.0,74.99999999999999,37.0,56.0,43.0,31.999999999999996,54.0,63.99999999999999,58.99999999999999,65.0,66.99999999999999,42.0,52.0,46.0,36.0,63.99999999999999,69.99999999999999,39.0,55.0,46.0,88.0,42.0,42.99999999999999,57.0,49.99999999999999,71.0,40.0,51.99999999999999,39.0,50.0,56.0,44.0,53.0,40.0,43.0,68.0,75.0,0.0,68.0,44.0,54.0,63.99999999999999,31.999999999999996,77.0,78.0,68.0,39.0,49.99999999999999,75.0,44.0,50.0,50.0,35.0,62.99999999999999,36.99999999999999,70.0,86.0,72.0,98.0,69.0,72.0,89.0,78.99999999999999,64.0,56.99999999999999,50.0,60.0,58.0,60.0,69.0,45.99999999999999,32.0,55.0,58.0,75.99999999999999,89.99999999999999,38.0,37.0,63.0,73.99999999999999,39.0,56.0,83.99999999999999,44.0,48.99999999999999,44.0
R_Raja2.jpg_persistence.pkl,47.5,67.0,54.0,24.0,54.0,39.0,44.0,80.0,74.99999999999999,39.5,35.0,39.0,54.0,42.0,73.0,56.0,60.99999999999999,89.99999999999999,44.0,49.0,32.99999999999999,29.0,37.0,53.0,63.0,62.0,36.0,44.99999999999999,46.0,36.0,30.0,68.99999999999999,43.0,50.0,49.0,54.0,87.0,27.0,31.0,29.0,65.0,63.0,50.99999999999999,45.0,40.0,87.0,90.99999999999999,67.0,54.0,45.0,35.0,68.0,0.0,44.99999999999999,38.99999999999999,37.0,48.0,46.0,38.99999999999999,30.999999999999996,61.0,34.0,36.99999999999999,52.0,49.0,36.0,48.0,31.0,55.0,47.5,38.0,39.0,38.0,44.0,47.5,49.0,54.0,54.0,75.99999999999999,36.0,32.0,26.999999999999996,27.0,27.0,49.0,66.0,40.0,28.0,40.0,45.0,48.0,54.0,31.999999999999996,24.999999999999996,55.99999999999999,33.99999999999999,44.99999999999999,50.0,35.0,35.0
R_Raja3.jpg_persistence.pkl,50.99999999999999,70.99999999999999,67.0,61.0,74.0,35.0,53.0,65.0,73.99999999999999,48.99999999999999,35.0,51.0,36.99999999999999,27.0,78.0,67.5,30.0,67.0,42.0,30.0,38.0,49.0,34.0,48.0,64.0,47.99999999999999,34.99999999999999,45.0,34.0,44.0,60.0,53.0,37.0,41.0,58.0,32.0,50.0,43.0,37.0,53.99999999999999,51.0,46.0,39.0,38.99999999999999,51.0,67.0,79.0,34.0,44.0,59.0,46.0,44.0,44.99999999999999,0.0,41.0,49.0,28.0,70.99999999999999,52.0,47.0,39.0,39.99999999999999,45.99999999999999,37.0,40.0,28.0,38.0,45.0,48.0,48.99999999999999,62.0,74.0,71.0,65.0,61.0,76.0,67.0,64.0,45.0,37.0,49.0,48.0,34.0,55.0,37.0,49.99999999999999,40.0,48.99999999999999,49.0,66.0,32.0,39.0,47.0,49.99999999999999,41.0,36.0,62.99999999999999,40.0,48.0,41.0
R_Raja4.jpg_persistence.pkl,25.0,40.99999999999999,50.0,43.0,53.0,20.0,38.0,66.0,55.99999999999999,29.999999999999996,31.0,31.0,42.0,29.0,49.99999999999999,46.99999999999999,54.0,79.0,49.0,29.999999999999996,33.99999999999999,26.999999999999996,18.999999999999996,42.0,38.0,49.0,27.0,32.99999999999999,38.0,18.0,39.0,54.0,36.99999999999999,54.0,41.0,39.0,68.0,38.5,35.0,36.99999999999999,51.0,51.5,34.49999999999999,41.99999999999999,47.49999999999999,67.99999999999999,71.99999999999999,52.0,42.0,38.0,43.0,54.0,38.99999999999999,41.0,0.0,23.0,36.0,44.0,37.99999999999999,29.0,50.0,43.0,43.0,46.0,30.999999999999996,26.5,37.0,23.999999999999996,51.0,30.0,43.0,43.99999999999999,50.0,41.0,45.0,47.0,48.0,46.0,61.0,42.99999999999999,43.0,37.0,45.0,40.99999999999999,46.0,47.99999999999999,47.5,36.0,46.0,44.0,35.0,40.0,39.0,37.0,47.0,41.99999999999999,41.0,42.0,26.0,28.999999999999996
R_Raja5.jpeg_persistence.pkl,16.0,31.999999999999996,31.0,32.0,39.0,28.0,46.99999999999999,73.0,41.5,19.0,50.0,30.999999999999996,50.0,38.0,37.99999999999999,48.0,62.99999999999999,91.0,47.0,45.0,37.99999999999999,20.0,28.0,46.99999999999999,31.999999999999996,58.0,28.999999999999996,33.99999999999999,47.0,18.999999999999996,30.0,59.0,29.0,62.99999999999999,32.99999999999999,51.99999999999999,83.0,36.0,38.99999999999999,34.99999999999999,60.0,45.99999999999999,46.0,47.0,42.0,89.0,80.0,58.0,42.99999999999999,27.0,36.99999999999999,63.99999999999999,37.0,49.0,23.0,0.0,42.0,35.0,30.0,28.0,67.99999999999999,34.0,37.0,50.99999999999999,44.99999999999999,36.0,45.99999999999999,19.0,42.0,22.0,30.0,37.0,42.0,29.0,33.99999999999999,37.99999999999999,36.0,28.999999999999996,67.99999999999999,47.0,37.0,32.0,38.0,34.0,46.0,61.0,41.5,29.0,40.99999999999999,36.0,43.99999999999999,53.0,34.0,33.99999999999999,50.0,32.99999999999999,33.0,32.0,16.0,33.0
R_Raja6.jpg_persistence.pkl,52.0,61.0,71.0,46.0,80.0,40.0,44.0,57.0,76.0,45.0,33.99999999999999,41.0,34.0,27.0,78.0,62.99999999999999,28.0,59.0,29.0,27.0,40.0,49.0,37.0,47.99999999999999,58.99999999999999,38.0,32.99999999999999,40.0,26.5,40.99999999999999,53.99999999999999,41.0,40.0,34.0,65.0,41.99999999999999,57.99999999999999,41.99999999999999,33.0,57.0,36.0,46.0,31.0,32.99999999999999,42.0,57.0,68.0,36.99999999999999,36.0,52.0,58.0,31.999999999999996,48.0,28.0,36.0,42.0,0.0,71.0,59.0,46.99999999999999,34.0,31.0,51.99999999999999,30.0,39.0,30.0,27.0,40.0,39.0,52.0,63.0,58.0,81.0,54.99999999999999,60.0,76.0,68.0,66.0,48.0,27.0,47.0,39.0,39.0,56.0,33.0,28.999999999999996,46.0,35.0,55.0,72.99999999999999,28.0,32.0,40.0,57.0,27.0,33.0,62.0,31.999999999999996,40.0,31.0
R_Raja7.jpg_persistence.pkl,41.0,60.0,52.99999999999999,42.99999999999999,46.0,51.99999999999999,52.99999999999999,91.0,69.99999999999999,38.0,60.0,45.0,63.0,61.0,65.0,63.0,89.0,109.0,76.0,58.0,46.0,43.0,53.0,67.0,62.0,78.0,43.99999999999999,50.0,64.99999999999999,42.99999999999999,33.0,77.0,56.0,65.0,46.0,58.0,96.99999999999999,43.99999999999999,43.0,37.99999999999999,78.99999999999999,73.0,62.0,53.99999999999999,45.0,102.0,94.99999999999999,76.0,64.0,39.0,50.0,77.0,46.0,70.99999999999999,44.0,35.0,71.0,0.0,34.99999999999999,42.0,83.0,47.0,42.0,68.99999999999999,58.0,51.0,62.0,42.0,63.99999999999999,46.0,36.99999999999999,32.0,29.0,38.0,43.0,36.0,31.999999999999996,45.0,84.0,65.0,47.0,46.0,61.0,38.0,68.0,83.0,60.0,46.0,45.99999999999999,39.0,67.0,68.0,38.0,42.0,67.99999999999999,55.0,39.0,58.99999999999999,45.0,49.0
R_Raja8.jpg_persistence.pkl,30.999999999999996,29.0,31.0,30.0,31.0,31.0,58.0,87.0,40.0,30.999999999999996,47.0,31.0,68.0,52.0,37.0,55.99999999999999,75.0,94.0,48.0,56.0,42.99999999999999,22.0,31.999999999999996,57.0,48.0,71.0,33.0,51.99999999999999,50.0,39.0,19.0,79.0,32.0,64.0,19.999999999999996,54.0,96.99999999999999,28.0,37.0,32.0,64.99999999999999,45.0,53.99999999999999,49.0,34.0,92.0,82.99999999999999,77.0,53.0,29.0,53.0,78.0,38.99999999999999,52.0,37.99999999999999,30.0,59.0,34.99999999999999,0.0,25.999999999999996,69.0,32.0,32.0,54.99999999999999,56.0,34.0,48.99999999999999,34.99999999999999,46.0,30.999999999999996,31.0,34.5,24.0,27.0,36.99999999999999,35.0,32.99999999999999,30.0,85.99999999999999,46.99999999999999,28.0,26.0,32.99999999999999,23.0,43.0,62.0,39.99999999999999,39.0,35.0,33.0,58.0,59.0,34.99999999999999,32.0,71.0,35.0,20.0,39.99999999999999,32.99999999999999,43.0
R_Raja9.jpg_persistence.pkl,33.99999999999999,41.0,38.99999999999999,25.0,34.99999999999999,24.5,55.99999999999999,84.0,57.49999999999999,31.0,39.0,37.0,59.0,54.0,45.99999999999999,57.5,73.0,96.0,45.0,48.99999999999999,34.99999999999999,24.0,29.0,57.99999999999999,57.49999999999999,61.99999999999999,35.0,44.99999999999999,48.0,27.0,24.0,70.0,32.0,62.0,27.999999999999996,43.0,87.0,25.0,30.0,27.0,57.99999999999999,42.0,49.0,40.0,31.999999999999996,92.99999999999999,80.0,67.0,46.99999999999999,32.0,37.99999999999999,68.0,30.999999999999996,47.0,29.0,28.0,46.99999999999999,42.0,25.999999999999996,0.0,75.0,30.0,28.999999999999996,48.0,56.0,31.0,42.99999999999999,26.999999999999996,45.0,42.0,34.0,38.0,33.99999999999999,34.0,40.49999999999999,37.0,41.99999999999999,38.99999999999999,76.0,40.99999999999999,22.0,21.999999999999996,27.0,22.0,36.0,59.0,38.0,34.0,30.0,36.49999999999999,55.0,59.0,26.0,24.0,55.0,27.0,21.999999999999996,36.0,27.999999999999996,42.0
R_Ren1.jpg_persistence.pkl,57.0,80.99999999999999,88.0,69.0,93.99999999999999,69.0,53.0,35.0,70.99999999999999,74.0,48.0,51.0,53.0,39.0,93.0,52.0,38.0,37.0,45.99999999999999,37.0,51.0,57.0,55.0,68.0,63.0,25.0,43.0,38.0,38.99999999999999,54.0,76.0,28.999999999999996,50.0,43.0,84.0,46.0,37.0,65.0,57.0,58.0,50.5,59.0,34.49999999999999,52.0,62.99999999999999,49.99999999999999,54.0,31.999999999999996,45.99999999999999,70.0,57.99999999999999,39.0,61.0,39.0,50.0,67.99999999999999,34.0,83.0,69.0,75.0,0.0,53.0,79.0,32.0,36.0,53.0,34.99999999999999,57.0,36.0,68.99999999999999,87.0,74.0,80.0,76.0,70.0,87.0,85.0,67.0,56.0,40.0,61.0,63.0,53.0,67.0,53.0,31.999999999999996,60.99999999999999,41.99999999999999,61.0,76.0,28.0,28.0,63.0,66.0,39.99999999999999,53.0,67.0,41.99999999999999,56.0,47.99999999999999
R_Ren10.jpg_persistence.pkl,44.99999999999999,52.99999999999999,44.0,39.0,52.99999999999999,36.0,51.0,66.0,60.99999999999999,39.0,41.0,43.0,35.99999999999999,27.0,58.0,59.99999999999999,48.99999999999999,78.0,39.0,31.0,32.0,34.0,32.0,41.0,56.5,47.99999999999999,22.0,42.99999999999999,35.0,36.0,33.0,52.99999999999999,18.999999999999996,48.99999999999999,38.99999999999999,39.0,69.0,32.0,26.999999999999996,29.999999999999996,53.0,38.0,37.99999999999999,30.999999999999996,27.0,70.0,68.0,49.0,37.0,34.0,36.0,49.99999999999999,34.0,39.99999999999999,43.0,34.0,31.0,47.0,32.0,30.0,53.0,0.0,32.0,33.0,35.0,25.0,27.999999999999996,32.0,34.0,46.5,44.0,52.0,56.0,37.0,49.0,52.0,53.0,41.0,58.0,30.999999999999996,23.999999999999996,30.0,28.0,34.99999999999999,31.999999999999996,49.99999999999999,32.0,32.0,29.0,51.0,41.0,42.0,23.999999999999996,30.0,52.0,17.0,40.99999999999999,27.0,30.0,19.0
R_Ren2.jpg_persistence.pkl,45.5,38.99999999999999,38.99999999999999,30.999999999999996,33.0,41.0,52.0,83.0,53.99999999999999,39.0,43.0,43.0,61.0,48.99999999999999,47.5,58.0,68.0,104.0,40.0,56.0,43.0,36.99999999999999,38.0,64.99999999999999,53.0,65.99999999999999,38.0,52.5,44.99999999999999,40.0,28.0,73.0,29.0,59.0,26.999999999999996,54.0,94.0,30.0,32.0,31.999999999999996,55.0,40.99999999999999,57.0,38.0,24.0,97.0,73.99999999999999,70.99999999999999,58.0,33.0,54.0,75.0,36.99999999999999,45.99999999999999,43.0,37.0,51.99999999999999,42.0,32.0,28.999999999999996,79.0,32.0,0.0,50.0,53.0,27.0,49.99999999999999,37.0,48.0,46.5,34.99999999999999,45.99999999999999,32.0,35.0,47.5,46.0,43.0,39.0,80.0,49.0,27.999999999999996,28.0,29.5,24.0,38.99999999999999,59.0,35.0,41.99999999999999,21.0,45.99999999999999,53.99999999999999,56.5,36.0,33.0,68.0,27.0,25.0,40.0,35.99999999999999,42.99999999999999
R_Ren3.jpg_persistence.pkl,50.0,63.99999999999999,60.49999999999999,50.0,68.99999999999999,39.99999999999999,57.0,48.0,79.0,45.99999999999999,48.5,51.0,50.0,32.0,72.99999999999999,65.99999999999999,39.0,57.99999999999999,43.0,33.0,39.0,49.99999999999999,37.0,54.0,60.99999999999999,29.0,35.0,50.0,39.0,40.0,53.0,34.0,36.0,35.0,59.99999999999999,30.999999999999996,63.0,52.0,41.0,47.0,43.0,52.0,27.999999999999996,42.0,44.0,59.0,55.0,32.0,36.49999999999999,57.0,42.99999999999999,44.0,52.0,37.0,46.0,50.99999999999999,30.0,68.99999999999999,54.99999999999999,48.0,32.0,33.0,50.0,0.0,48.0,29.0,20.0,48.0,19.0,54.99999999999999,61.99999999999999,59.99999999999999,62.0,63.99999999999999,64.0,69.0,68.0,69.0,56.0,35.99999999999999,44.0,45.99999999999999,40.99999999999999,48.0,35.99999999999999,30.0,48.0,42.0,46.99999999999999,61.0,33.0,28.999999999999996,40.0,42.0,33.0,33.99999999999999,57.0,32.99999999999999,41.99999999999999,42.0
R_Ren4.jpg_persistence.pkl,45.0,54.99999999999999,71.0,55.0,74.99999999999999,43.99999999999999,33.99999999999999,57.0,53.0,54.0,46.0,31.0,42.0,33.0,73.0,35.0,58.0,54.99999999999999,55.0,32.0,49.0,43.0,34.99999999999999,50.0,42.0,47.0,34.0,21.0,37.0,41.99999999999999,54.0,44.0,37.0,50.0,66.0,38.0,57.0,49.0,33.99999999999999,44.0,50.0,54.0,34.0,50.0,42.0,63.0,73.99999999999999,35.0,48.99999999999999,49.0,46.0,50.0,49.0,40.0,30.999999999999996,44.99999999999999,39.0,58.0,56.0,56.0,36.0,35.0,53.0,48.0,0.0,41.99999999999999,34.99999999999999,38.99999999999999,48.99999999999999,51.0,67.0,53.0,65.99999999999999,49.99999999999999,55.99999999999999,64.0,60.99999999999999,48.99999999999999,48.0,48.0,44.99999999999999,46.99999999999999,40.0,51.0,47.99999999999999,52.0,41.99999999999999,30.0,48.99999999999999,60.0,48.0,36.99999999999999,41.0,48.0,31.0,43.0,55.0,40.99999999999999,41.99999999999999,40.49999999999999
R_Ren5.jpg_persistence.pkl,33.0,54.0,52.99999999999999,42.0,53.99999999999999,26.5,44.0,63.0,71.49999999999999,30.0,36.0,34.99999999999999,37.0,25.0,63.0,50.0,44.0,82.0,30.999999999999996,31.0,28.0,40.0,26.5,44.99999999999999,48.99999999999999,48.0,28.0,38.0,27.0,26.499999999999996,37.0,53.0,18.999999999999996,43.0,45.0,34.0,68.99999999999999,34.0,27.0,34.0,39.0,37.0,37.0,25.0,30.0,75.0,63.0,49.0,41.0,40.0,41.0,50.0,36.0,28.0,26.5,36.0,30.0,51.0,34.0,31.0,53.0,25.0,27.0,29.0,41.99999999999999,0.0,29.999999999999996,32.99999999999999,32.0,36.0,47.99999999999999,56.0,55.0,51.0,54.99999999999999,56.99999999999999,58.0,61.0,57.99999999999999,30.0,27.0,41.0,31.0,39.0,27.0,37.0,30.0,30.0,32.99999999999999,49.0,39.0,41.99999999999999,24.0,31.999999999999996,55.0,24.0,46.0,26.0,34.0,25.0
